,Unnamed: 0,Emotion,Sentence
306,330,Fear,per ê tao với mày mà đi cái cầu này chắc rớt ngay bước_đầu quá  đã mặp rồi chân lùn nữa đi qua bằng niềm tin
307,1092,Sadness,đau_lòng quá
308,210,Disgust,chơi mất dậy . gặp tao là tiễn theo điện_thoại luôn
309,1893,Enjoyment,vụ này chắc xử nhanh hơn vụ trong thang_máy .... 
310,1140,Sadness,lúc rài không gặp được mặt cờ rút nữa 
311,828,Disgust,dạo này cứ đổ_vỡ nhây_nhớp là hấp_dẫn cư_dân mạng à : ) ) tao thấy đéo đến mức buồn quá
312,1678,Enjoyment,giống tao hồi bé ... 
313,1064,Disgust,có ai không bị giật_mình như tao không . nhạt vãi = ) ) )
314,487,Sadness,năm nay không được ăn dồi : ( (
315,1256,Sadness,ổng bị bắt rồi : ( rồi lấy gì coi
316,1412,Enjoyment,"per thể_loại mới nè , có_vẻ phê"
317,240,Enjoyment,con nào cũng là con nhé . con trai tao tập từ nhỏ đã biết tự lo và phụ mẹ rồi : ) )
318,1376,Disgust,"cái con yêu nghiê ̣ tao này hồi nhỏ nó phập vào đùi mình . lần đầu nhìn thấy nó tươ ̉ người nó cũng hiền hiền như con vịt , ai_ngờ mới bươ ́ c lại gần là nó di ́ rượt mình . cái kết là bầm tím phần đùi . đến giơ ̀ thấy nó là auto né ."
319,1500,Enjoyment,per nhện kìa haha
320,1334,Sadness,per đi tong một năm_học ... nhưng vẫn tốt_nghiệp ... : (
321,1009,Sadness,càng thân_thiết khi quay lưng càng đau_lòng .
322,695,Enjoyment,lâu rồi chưa nghe ... nghe lại vẫn hay và ngấm như ngày nào : ) )
323,464,Other,tôi thấy tương_lai của tôi trong bức ảnh này : d
324,102,Enjoyment,"per đấu nhau to rồi , phen này hay"
325,273,Other,có_thể bán lại cho tớ không ? ? ? ? ? ?
326,180,Disgust,phí gì cũng cao nhất so với ngân hàg khác mà phục_vụ lại tệ nhất ! sau đợt này vcb mất nhiều khác hàg !
327,522,Sadness,xem đi xem_lại bao_nhiêu lần cũng không chán ... vẫn cảm_giác hồi_hộp : )
328,469,Enjoyment,per phải nói là hiền quá hiền luônnn 藍
329,1207,Anger,phạt thế quá nhẹ ...
330,1800,Disgust,có bồ mà cũng sân_si
331,9,Fear,trên đời sợ nhất mấy con trùn trùn như ri ! nhất_là giun_đất với rắn ! ! ! đã từng bỏ tiết học_sinh học mổ giun_đất 
332,1861,Enjoyment,sao tao thấy đa_phần mấy đứa con trai cắt tóc xong nhìn ngáo đéo chịu được vậy = ) ) ) .. cười tét cả hàm chứ đùa
333,398,Other,đơn_giản thôi : nó giống như con chó vậy . khi ta đuổi thì nó chạy . khi ta chạy thì nó đuổi
334,48,Other,ướp đông_lạnh luôn à
335,183,Fear,chờ tý tao đi thay bỉm xíu tao quay lại .
336,148,Other,có hiệu_quả không mới quan_trọng
337,1465,Disgust,sáng sớm đã đậm chất ngôn tình . tránh ra chỗ bà gym nào .
338,688,Enjoyment,anh chờ ... đáng yêu ghê
339,775,Disgust,cười như cục cức trôi_sông_lạc_chợ 
340,1205,Sadness,tao buồn mấy năm nay rồi
341,233,Enjoyment,phải đối_xử tốt với chính bản_thân mình : )
342,861,Sadness,"chủ_động nói_chuyện , nhắn_tin khi có time . nhưng đời không như mơ"
343,586,Anger,"moá , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?"
344,1558,Enjoyment,tao đang đi phân_khối lớn đây . ai cũng kêu nhìn cá_tính vãi 
345,782,Other,động_lực để phụ_nữ chiến_đấu chính là gia_đình và bản_thân họ : )
346,743,Sadness,mink chỉ lo là nhà_nước không đủ gạo nuôi mấy_anh
347,1835,Surprise,sản_phẩm khá là mới_lạ trong việt_nam
348,334,Enjoyment,"chuẩn rồi . nhiều khi mệt muốn xỉu , xong đồng_nghiệp đùa nhau đôi ba câu hay kể cho nhau vài câu_chuyện thế là lại vui trở_lại  đồng_nghiệp quan_trọng thật_sự"
349,570,Other,ai trèo lên đưa cho ảnh cái áo_mưa đi kẻo ướt ảnh đó
350,323,Fear,"per hồi nhỏ bị con đỉ này dí lòi lol  , bị cắn bầm đen muốn thúi thịt luôn cả tháng hơn mới hết . mà đươ ̣ c cái con này nuôi nó giữ nhà_cửa hay , có nó không sợ ma_quỷ gì hết"
351,950,Disgust,chắc ổng chỉ ngồi 1 chỗ và để móng lên bàn nv . chư tao nghĩ đi_lại cũng khó
352,11,Enjoyment,nó mới ghé nhà tao đây : ) )
353,1750,Enjoyment,nhìn mặt là cười phọt rồi
354,572,Other,per cấm dừng đỗ đâu cụ thớt ? ? ?
355,537,Sadness,đọc chả hiểu gì : ( mất_gốc rồi : (
356,355,Other,mạng lag chưa xem được nhưng vẫn vào bình_luận 
357,1672,Enjoyment,"em vợ có_thể ngủ với mẹ , còn anh thì ngủ với em "
358,916,Enjoyment,cái giọng anh quay_phim nghe ngọt quá 
359,376,Enjoyment,đẹp_đôi vãi 朗
360,456,Anger,như con ma tơi có ngày ném cho cái cốc vào mặt thì đừng trách
361,725,Other,"ổng để móng có 1 bàn_tay thôi còn bàn_tay kia vẫn sạch_sẽ bình_thường mà các cụ cứ hỏi chùi đít , đanh răng , quay tay kiểu gì là sao : ) )"
362,1473,Disgust,chỉ thấy mất_dạy
363,1378,Disgust,vì nó biết mày còn 2 quả thận thôi con ạ . rửa mặt đi : vậy
364,930,Sadness,tiền cắt tóc như kia đủ mua giày rồi : v
365,1121,Other,"trên phim thôi . ngoài đời thì đứa con gái uống xong ngất luôn , hôm sau thì bị bán mẹ sang trung_quốc"
366,1904,Disgust,đấy cổ_tích như_thế có mà dân lại ngồi hết lên đầu pháp_luật . tai_nạn tăng không ngừng_nghỉ ấy chứ .
367,370,Disgust,"nếu không có lòng yêu_thương , thì đừng_nuôi"
368,895,Disgust,định_mệnh gớm vãi 冷冷冷
369,573,Other,kiểu xem đứa nào thắng !
370,1031,Enjoyment,"èo , ngọt quá đi"
371,1344,Disgust,lấy vợ xong bị tàn_phá là có thật  béo vãi _ chưởng
372,915,Disgust,nếu người ta sai thì gọi công_an xử_lý còn không thì bạn không có quyền nhé
373,118,Fear,t thề hồi nhỏ qua nhà ông hàng_xóm vá xe tao bị con ngỗng dí chạy xúc quần quanh nhà ổng vừa chạy vừa la_làng tới giờ nhớ lại vẫn còn hãi 
374,446,Anger,nó bướng vãi . cứ làm theo ý mình
375,633,Disgust,nghe như hát trầu_văn
376,529,Other,đúng rồi mà kệ nó tao đéo quan_tâm . chụp cho ai thì chụp
377,1731,Enjoyment,nhà có người già vui thật nhỉ 藍
378,255,Other,tao nấu củi chưa nấu bằng rơm bao_giờ 
379,793,Other,bếp dầu trước_kia tôi đã thuờg dùng
380,168,Other,ngọc ngọc đồng_nghiệp tốt
381,859,Disgust,đời tao ghét con súc_sinh này vãi .. nhiều khi tao tự_vấn tao làm gì sai mà mỗi lần tao đi qua nó là y_như_rằng tao phải chạy như chó chứ không_thể_nào hiên_ngang đi 1 cách như người bình_thường
382,726,Anger,"ờ phải rồi , nói hay lắm . đến lúc nó đậu trước cửa nhà mình cả ngày xem có nhảy lên như khỉ đỏ đít không ?"
383,668,Other,tạm_biệt sếp và mong sớm có ngày sếp quay lại ...
384,1442,Sadness,tao dễ_thương nhưng vẫn ế đây này mơ_mộng ít thôi
385,455,Enjoyment,"má , dume cười ỉa : ) ) ) )"
386,413,Anger,bà mẹ tháng cô_hồn nghèo_rớt_mồng_tơi mà cứ chiếu_phim tiền đâu mà coi trời oi là troi
387,1812,Surprise,cái này nó giống câu “ em ăn cơm chưa ” vãi
388,523,Other,bị rồi nè : ) ) ) mua 6 ly rớt hết 4 ly
389,1101,Disgust,"đây là 1 câu_chuyện buồn đó , đừng có haha nha per"
390,483,Other,chảy cả nói_chuyện mắt
391,1833,Anger,là tôi tôi cũng tát vỡ mồm nó ~ ~
392,1190,Sadness,per ngôn tình luôn ở quanh ta nhưng nó đéo đến với chúng_ta 
393,312,Enjoyment,rồi lỡ ai có bầu mà đi qua không biết nhảy kiểu gì nữa 
394,1396,Enjoyment,nghe mát_lòng mát gan thế ? ? ? ?
395,990,Other,tao đang xem cái gì vậy
396,379,Fear,sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập_khẩu về quá
397,634,Sadness,nhiều khi cũng muốn chọc cho người_yêu giận nhưng mới nhớ ra mình đéo có người_yêu 
398,219,Fear,nguy_hiểm thật
399,132,Enjoyment,"ok hay quá , dùng điện này thôi"
400,26,Enjoyment,ơ tao đang mơ 朗
401,823,Disgust,chủ_tịch rả vờ ngu và cái kết đừng bao rờ khinh_thường người khác 
402,564,Enjoyment,"per ăn tết xong , cần cây cầu này để giảm cân "
403,246,Disgust,loại dâm_ô nam_sinh này cần phải tử_hình để làm_gương cho người khác .
404,718,Sadness,: ) ) ) 1 phần của bài quyền là phải gẫy gậy và té sấp_mặt luôn để đỡ bị đối_phương đâm lòi phèo
405,1049,Other,chắc_chắn người pháp sẽ khôi_phục lại được . tin là như_thế
406,1303,Disgust,per á_đông có đồng_nghiệp như hiệp suốt ngày rủ đi vệ_sinh cùng ghê vãi
407,503,Enjoyment,đm nhìn ngầu vãi
408,760,Enjoyment,chuẩn luôn khi ở công tình_yêu toàn là các anh_chị_em đồng_nghiệp tốt he he
409,542,Other,với tôi là gia_đình và sự hận_thù .
410,435,Disgust,người ta gọi là ngu mà cứ đâm_đầu vào đấy : )
411,822,Other,tỉnh_táo đi em !
412,301,Other,bếp dầu thời bao_cấp
413,1745,Surprise,có cái bệnh này nữa hả trời
414,183,Disgust,agribank thu_nhập bằng phong phì thì bố thằng nào biết được mà cập_nhật
415,802,Other,crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất_động_sản chúng_mày nhé : 3
416,201,Fear,nhà tao cũng gần mà tao không bao_giờ dám đi_đêm
417,598,Sadness,kiểu gì chả chết ? đá to như kia thoát sao nổi ?
418,1286,Sadness,không muốn huhu
419,454,Enjoyment,ông trời cho mình lũ bạn cờ hó quá ấy mà : )
420,1770,Enjoyment,dự_định tao là 28 nhưng giờ mà có bồ là bắt cưới luôn chớ sợ ế haha
421,1751,Surprise,giỏi thiệt . nể . giọng ở tao khó z mà ông này nói được giỏi 
422,263,Disgust,chọn cây đẹp đẹp rồi để các bạn trẻ đổ_xô đến vì hiếu_kỳ lại gây tắc đường à dume
423,442,Sadness,biết là đau_lòng nhưng sao bản_thân vẫn muốn biết nó
424,569,Other,per mang võng ra không lại tủi không_thể ngồi
425,1112,Disgust,đóng của trường đi bắt bỏ_tù loai người xấu_xa : ham lợi_nhuận : lừa_đảo phụ_huynh lấy tiền
426,289,Other,như 1 canh_bạc ấy nhỉ @ @
427,891,Other,chợt nhận ra mình chưa từng thích thầm ai trong lớp
428,889,Other,cây này quê tao nhiều lắm nhé . mùa này đi rừng hay gặp nhiều này
429,275,Fear,dume mặc_dù tao rất yêu chó nhưng tao cũng sợ chó nữa : ( (
430,1051,Sadness,"không biết khuyên thế_nào , nhưng chỉ cần bình_tĩnh 1 xíu , dù gì thì cũng đừng tự_sát , đời người chỉ sống 1 lần thôi ..."
431,1858,Anger,tao bực mày lắm rồi đấy
432,1108,Sadness,crush tao mất rồi .
433,71,Disgust,cái thứ tình_yêu bọ_xít : ) )
434,93,Fear,"ngày_xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì chớ suốt ngày ngoạc ra , hễ về đến nhà là thấy giọng bọn n đầu_tiên . xong cho ăn , rõ_ràng là cho n ăn đàng_hoàng mà đến n + 1 lần bị n mổ với đuổi bợt mạng . chốt là tao ghét cái bọn nì dã_man . ám_ảnh cả 1 tuổi_thơ : ( ( cái thứ yêu nghiệt ."
435,1849,Enjoyment,cặp này lầy mà dễ_thương
436,1128,Disgust,per mặc_dù biết ngôn tình tàu khựa toàn xạo chó nhưng cầu_hôn có não thật ^ ^
437,1231,Anger,"đừng so nó với chó . , vì chó nhà tao cũng từng bị nó cắn rồi 蠟 . nó đéo ' sợ bố_con thằng nào cả ."
438,102,Disgust,địt_mẹ mấy thằng nhà_quê
439,1331,Disgust,vãi chả phơi hết tim gan phèo phổi @ @
440,838,Disgust,cảnh thì dõ đẹp mà nhìn nước ô_nhiễm quá
441,217,Other,thích nấu lúc_nào cũng được
442,127,Anger,"mấy con đĩ xạo lồn tao thấy mà tao tức á , chia bè_phái ra làm rầm_rầm_rộ_rộ"
443,158,Enjoyment,cái chứng_minh hình kia dễ vãi . cứ vẽ hình lên bài xong người chấm điểm người ta thấy là biết chứ sao : ) )
444,4,Enjoyment,đm quả gật đầu quả_quyết vãi 
445,1859,Surprise,ho mà vỡ xương kể_ra trên đời lắm_chuyện lạ vãi
446,952,Sadness,bốc toàn trúng may_mắn lần sau
447,1625,Disgust,nước tớ nhiều thành_phần hãm lồn thế đấy các bạn ạ . tớ gặp là tớ còn ghét nữa là các bạn nước_ngoài
448,580,Other,cẩn_thận móc_túi trộm nhé anh_chị_em .
449,320,Enjoyment,đoạn cuối yêu mún chết
450,538,Enjoyment,hahahaha
451,24,Enjoyment,cuộc_đời bà đã nấu hơn 50 nồi bánh_chưng rồi nhưng bà chưa bao_giờ thấy ai cắt tóc ngắn đi mà xinh như thế_này các cháu ạ .
452,1657,Other,"mày vã quá rồi đấy , sang lên chứ "
453,1303,Enjoyment,"e ấy đang khóc , nhưng vì hàm_răng không_thể thụt vào nên mọi người nghĩ là em đang cười : ) ) ) )"
454,1480,Enjoyment,per ôi cái bếp một thời chinh_chiến
455,585,Anger,vl mồm thì chửi người ta nhem_nhẻm ra xong cứ bảo người ta mất dậy : ) ) chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy . đâm hỏng xe người ta xong còn đòi đọ lồn : ) ) ) ) ) bố mày lậy . phải tao là tao sút cho tung con_mẹ mày cái lồn già lên rồi cho mất dậy cả_thể . cứ cậy đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt_nạt đứa lồn bé hơn
456,1432,Enjoyment,"trời mẹ phim gì vậy thớt ơi , cười ná thở"
457,1197,Enjoyment,nhưng công_nhận nhìn ngáo cỏ yêu thật = ) )
458,1884,Disgust,ăn mà không biết dọn .
459,1499,Sadness,tao được thấy nói_chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng
460,474,Anger,mày ăn cứt hay sao ngu thế hả
461,1563,Sadness,chia buồn với gã lưng gù 
462,1282,Sadness,tao đã từng viết như thế_này . bây_giờ không muốn ai đọc chỉ có đốt mà lười đốt
463,484,Sadness,tác_phẩm nghệ_thuật chất_lượng cao hiếm_hoi của điện_ảnh việt_nam nhưng không được công_chúng quê nhà đón_nhận
464,489,Sadness,thực_ra em mới đang phải là sự lựa_chọn chứ không phải là người được lựa_chọn đâu  .
465,28,Fear,"per trong vòng 4 tháng chắc anh chụp hơn trăm tấm , huhu , sợ quá "
466,913,Sadness,"tui ở tuy_hoà , phú_yên mà chả nhận ra luôn ."
467,902,Sadness,"có ai lần đầu bắn kéo ngược ra phía trước đạn bay vào mặt giống tao không , đau_điếng"
468,1349,Enjoyment,cô gái này thật dễ_thương “ anh cứ nhắm_mắt làm đại một lần thôi mà “ 
469,239,Other,mới ra mà nắm_bắt nhanh thế
470,1560,Enjoyment,"chị thích con gái mạnh_mẽ , cá_tính ."
471,508,Anger,tô ́ tao nhất_là chết luôn đi ko chết sau_này lại ngáo kéo_theo người kha ́ c thì khổ .
472,1735,Disgust,cho bỏ cái ngu đậu xe ẩu_tả .
473,578,Sadness,buôn bỏ nhưng tình_cảm ko thuoc về mình nua . bat đầu kiem tiên
474,624,Enjoyment,"thanh_diễm giờ tao hiểu tại_sao cứ sáng vô là tao trông tới đi về , đầu tuần trông tới cuối tuần và đầu tháng trông tới cuối tháng rồi 藍藍藍來"
475,1141,Enjoyment,người gì đâu mà dễ_thương quá chờiiiii
476,1846,Disgust,nhìn mặt nó nhăn_nhó khó_chịu vãi
477,130,Other,nhưng sạn quá . ma mà sao lúc đầu có bóng của cánh_tay vậy . ? ? ?
478,216,Other,đừng tưởng nó nói yêu mày là yêu mày thật : ) ) )
479,733,Disgust,vì những thành_phần như bạn mà page cứ phải khoá bình_luận cho trong_sạch đấy . thật là giông_bão 
