,free_text,label_id
388,Thom_Huỳnh tham_khảo đi 落落落,0
389,Độ học giỏi : ) ),0
390,Ăn xong đừng làm bọn em sợ : v,0
391,Có ai thấy mắt bà này bên to bên nhỏ ko ta 廊廊,0
392,Producer làm quả beat hay nhưng không hợp với màu nhạc của Jack lắm .,0
393,Như 2 giọt nước = ) ),0
394,thuong chi Minh_Hieu qua . Ai thich giong mik thi likeeeeeeeeeeee cho minh di,0
395,Hồ_Sỹ_Hải nó ở cái tầm khác .... thật_sự cái điệu nhạc nghe mãi k chán .. thề lun,0
396,Hán hoá từ_từ,0
397,"Cháu chúc ông Dần sức_khoẻ dồi_dào , tai qua dịch khỏi ạ",0
398,Anh bo đan trường với cả tăng thanh_hà ,0
399,Lê_Văn_Quật bọn mình đều chờ thầy thực_hiện,0
400,: ' ( nhậu của ae mình 1 bữa tầm 500-1 triệu . . nhậu của các ông ý 1 bữa 50-100 triệu : ' ( .,0
401,Ây long bùi_= > lông buồi,1
402,Óc chó . Ngu do luyện_tập hay bẩm_sinh . Cái loại ăn cức lựa cục bự nói_chuyện ngu đek tả nỗi . 500tr của riêng phan anh đọc đek thông rồi chu mõm lên sủa,1
403,tội cho má nó ... nghe nó nói vầy đau l ... phải_biết !,2
404,Hiếu_Lê trend thực trong_sáng,0
405,Hay đó phè,0
406,cap ' 3 thay co duoi ? dai hoc mua thi` thua` qua : ) ),0
407,"Bi_Vũ tháng sắm lần , tết cũng như ngày thường hihi",0
408,"Sau những pha bê đê rồi bị bắt_nạt , .... thì đây là lần đầu_tiên thấy a độ đẹp_trai cool ngầu vậy : ) )",0
409,"“ Nguyên_nhân cá chết nhanh bất_thường trên diện rộng có_thể do độc_tố có độc lực mạnh như sinh_học , hoá_học hoặc các yếu_tố khác ” - thông_báo của Bộ NN & PTNT cho biết .",0
410,Hoàng_Yến đừng đăng kiểu này bro ơi,0
411,Sam nướng mỡ hành ♡♡♡♡,0
412,Vẫn k quên quảng_cáo mixi food cho vợ : v,0
413,Nguyễn_Thuận k hay thì bảo k hay ? Căng clgb,2
414,Cô này là gia_sư của tao nè,0
415,sao mỗi bên có 3 4 chục người thôi nhỉ . đọc shonan junai gumi thấy bọn học_sinh chúng_nó còn đến cả trăm thằng : v,0
416,Nguyên 1 xô luôn nhé : D,0
417,cực_kì thuyết_phục abe ,0
418,Thang quan ngồi cười đằng sau thấy ghét . Tổ_cha nó .,2
419,Anh bom cay lắm đây : ) ),0
420,Cái dm dm dm,1
421,Để khi nào đói ra nhìn cái cổng sẽ no mà k cần ăn,0
422,Chương_Đình_Ias xin vid bạn,0
423,"Kéo khoá sợ "" ngột_ngạt """,1
424,Abe phải ghép vào con gà mới chuẩn = ) ),0
425,Gắt vãi đái ra nhé . Cô_giáo mà nt à ,2
426,""" a_ơi , e tỏ_tình vs crush và crush bảo biết là e thích cô ấy nhưng cô ấy chưa nghĩ đến chuyện này , tức_là chưa nghĩ đến chuyện yêu_đương , vậy e phải làm_sao đây a , có nên đợi hay không ? "" hi_vọng a làm video về câu hỏi này để e còn share đến cô ấy , e cảm_ơn a , a độ idol ♥",0
427,chuẩn ad : v,0
428,Tuyên_truyền sao hiệu_quả bằng mấy cái băng_rôn giăng kín lối ở xứ thiên_đường kaka . CA còn uống rượu lái_xe rồi gây tai_nạn làm_gương nửa kia,2
429,"chắc đéo đến mức ntn , nhưng chuyện ngoáy đồ_là có thật .",1
430,"ko phải Sài_Gòn , là TPHCM = . =",0
431,Văn_Quý bần_đạo hãy cho bổn tọ cái video này với : >,0
432,Đỉnh như tính_cách anh,0
433,Hương_Quỳnh chứ a bó_tay với T lâu r,0
434,em tưởng giải thưởng là 10kg Khô Lá Chanh vị Gà chứ,0
435,coppy anh3 clmm tao rip chet me may,2
436,Chúc kênh_Panda của thầy đạt được nhiều sub nha dấu bé ba,0
437,Tiến_hoá thành_công,0
438,Kẻ tổn_thương lại muốn làm tổn_thương người khác,0
439,Ngồi yên để thầy kể về 1 huyền_thoại : ) ),0
440,Đặng_Thị_Mỹ_Duyên bớt nói linh_tinh,0
441,Cà_khịa vãi nồi . Báo_chí dạo này lắm phản_động ah nha = ) ) ) ),1
442,đc vl a,0
443,ra là ra khỏi nghành bớt đi đẻ thằng khác không như_vậy nữa,0
444,Very good,0
445,Stream tầng 6 Streaming_House ngay lúc này đi anh : ) ),0
446,Để sbtc,0
447,Ở không cũng đc fan cứng,0
448,Thanh_Trà Trương ?,0
449,TMV tên gi Em_gái ?,0
450,Bác Trần_Dần trả_lời câu hỏi cuối rất hay .... rất sáng_suốt ,0
451,Mình thì chả bao_giờ văng cơ_mà theo_dõi chửi thuê hay phết .. chỉ thik hóng thoai ,0
452,Chạyyyy nhanhhh điii,0
453,"Tôi vê thâm my , thât su mà noi , sua qua nên không con gi la tu nhiên nua , ma co thê noi là qua xâu ! thâm my môi bi lôi nên gio , trên khuông mat hê ai nhin vào thi nhin cai môi truoc không phai vi dep mà vi thây no lo cai xâu ra , cung do và nhin không co gi la thâm my ca nên ban nào truoc khi muôn làm thâm my thi hay nhin nhung nguoi sua qua dà giong nhu nguoi trên dây rôi hay suy nghi nên làm hay không ? nêu trên mat co khuyêt diêm thi nên sua con thây minh cung không co gi qua tê thi nên dê tu nhiên thi se hay hon",0
454,Giống vl : ) ),0
455,Phạm_Vinh k ngăn đc dòng lệ,0
456,Sao lại không đỗ xe gần vỉa_hè mà_lại hành_hạ nhau vậy ? : V,0
457,Thiên_Đường nên hơi nặng phần trình_bày : 3,0
458,Nguyễn_Trân,0
459,Vì là chị đóng nên em miễn_cưỡng đi đấy nhé,0
460,Đọc báo thấy bảo xài app này nguy_hiểm đến thông_tin cá_nhân,0
461,"4 tr$ 1966 cũng vl lắm , có_khi hơn jdp Việt_Nam ! Mình lúc đó . Chắc gì 50 năm ko có ổ_gà .",0
462,thực_ra lấy cũng dc nhưng ko nên pót lên mạng : v,0
463,Đức_Hạnh sống ở anh rồi về việt Nam trị bệnh ủa rồi nó vô_lí ở where ? ? Ngta về việt_nam cũng tuân_thủ cách_li đấy thôi chứ có lây bệnh cho bạn hả ? ?,0
464,Qủa tóc Đan_Độ trong không thế nhịn cuời đc,0
465,Giày là cò tè Cao_Bằng rách mõm limited = ) ),0
466,Còn lớp để học nữa à ? ? ?,0
467,có_vẻ vô phục nhưng lại rất thuyết_lý : ) ),0
468,vi_trùng = ) ) ) ) ) ),0
469,Cô nhìn giống c Cẩm_Ly ghê : v,0
470,Tt,0
471,Đừng buồn Trung ơi đừng khóc đa có Sena ở đây rồi ,0
472,Biểu_tượng của refund có khác,0
473,nói_dối là bị thâm môi,0
474,lại nằm đất rồi,0
475,Đặc_vụ susan comeback bên lớp ms nha thầy,0
476,"Má đi du_lịch ở nước_ngoài về , thì tự khai_báo cach li di chứ , sao có loại người i thức kém vậy trời",2
477,Thêm cả giàn nhạc tang kèm remix nữa cho vui_tai ~ ~,0
478,Xin cáo_từ,0
479,Cho e 5trieu sai đi chi3...chi lg dam cho đâu,0
480,Xin fb nghệ_sĩ Trần_Tiger để follow,0
481,Rất ngưỡng_mộ chị . Chị thật_thà có sao nói vậy . Chị làm_ăn đàng hoàn . Chị là một tấm gương để đàn_em lgbt Việt_Nam noi theo .,0
482,Sì tai mới của a be diện đồ_ăn tết xuân đến xum zầy,0
483,đậu má thằng xuất_bản,2
484,Nghe giọng như vừa bị thông vậy : ) ) ) ) ),0
485,Ngủ đk giấc dậy đã lên mẹ thành 38 ,0
486,Kien_Ne_Bạn nói mình hả : ( (,0
487,Thầy ơi em để_ý thấy tiểu tiểu giống vị tướng này < 3,0
488,Shun_Shun hónggg,0
489,Mấy anh làm em nhớ đến tuổi_thơ vs những tối mất điện lỉnh khỏi nhà đi chơi trốn tìm vs mấy đứa bạn : 3,0
490,Không chạy thầy đòn vô cái chân cho : ) ),0
491,Ai khóc nổi đau này ,0
492,Ai đây abe,0
493,Em luyện phụ hồ mấy tuần nay cho quen rồi = ) ) ),0
494,Không,0
495,Thay_vì ghi cực_kì thuyết_phục thì có_thể ghi bằng dòng tâm_tư mhacs,0
496, xàm quá ik ak,0
497,Thế sếp có thưởng lấy tinh_thần k ạ ?,0
498,Thằng xamlol . M k dùng hay dùng thì t care à,2
499,nhậu của ông hay_là nhậu của dân,0
500,cúng cô_hồn cho tụi nó đi r xây tiếp,2
501,Con này hổn Như gấu có gì mà ngưỡng_mộ,2
502,Tốn_kém bao_nhiêu,0
503,Khoá Việt-Tiệp đây ạ . khắc việt khoá mõm khắc tiệp mại dô mại dô ,2
504,Lê_Phương_Linh ê lại nghỉ k hồi kết đấy . Vừa lo qua đh vừa k dám qua,0
505,Phương_Dung_Nguyễn mốt trc khi đánh đứa uống kết bia vô cho nó lên_đồng nha quý dzị,0
506,Hoàng_Thiện đạo_đức mình đéo khá hơn nhưng mình cũng biết like dạo hoặc buồn : v con hơn các bạn nếu đéo thích thì like dạo hoặc xem chùa ko cần vào thả haha ngta đăng để đọc và biết_điều chứ đéo phải vào thả haha trước sự lo_lắng của toàn dân,2
507,Pháp_sư Trần_Cọp khoẻ_mạnh là mọi người vui rồi ,0
508,Sẽ,0
509,Inb em nha,0
510,Nghe có_vẻ doraemon nhưng rất nobita,0
511,Phân_biệt tú giang_hồ vs tú tiêu tiêu,0
512,Liệu coa lủng như giáo án藍藍藍藍藍,0
513,"già rồi bà_già . bớt cái mồn lại tính_chuyện đất_đai nằm ở đâu và đi về đâu đi bà_già . trẻ trâu làm gì nó làm , mình già quất cần_cẩu rồi mà tào_lao .",2
514,Cám_ơn thầy ơi,0
515,Quất chết mẹ nó,2
516,Đó t nói có sai đâu,0
517,Đâu phải cô ba đâu : ),0
518,tiên_tri pháp_sư trần dân khoẻ là vui rồi,0
519,Dân việt chỉ cần clip xxx và bóng đá vn là đủ . còn mọi việc bán đất bán biển cứ để Đảng và chính phủ lo .,2
520,hoàn_cảnh cả thôi ! đường đời chúng_mày gặp trông gai nếu không nhổ vứt ra đường thì chẳng_lẽ đem về cắm vào đít thằng khác à,0
521,đố em được ai giống anh thứ high,0
522,Có tìn mua cuốn này về đốt,1
523,Lưu_Văn_Chí ăn dã giờ,0
524,Team toàn game thủ cụt tay hả thầy : ) ),0
525,Yeu thay,0
526,Tuyết_Lê ax,0
527,Khánh_Huyền cẩn_thận bạn ơi,0
528,Done !,0
529,Ông này bị không bình_thường hả mọi ngừi 蠟,2
530,ỳe ỳe ỳe : 33,0
531,Nguyễn_Phi_Long_Khanh Huynh_Lan_Anh_Nguyễn Alexander_Lanheder_Mều_Mắt Hí_Lý_Hoàng_Huy chết đỉ mẹ mài chưa con = ) ) ) ),2
532,Cũng từng yêu xa 3 tháng rồi ct藍,0
533,Trong lúc phòng loamk hết cả lên thì_panda thái đã sinh ra 1 em bé : ) ),0
534,Má ơi.con nha ai xinh thía ❤❤❤,0
535,Mô phật ,0
536,thaygiaoba andbancuttt yeu6 thay 6 `,0
537,Sếp nhà người ta giống sếp nhà mềnh . Chayo,0
538,Cháu lúc_nào cũng quý_mến Bác Dần !,0
539,Sự_kiện cc gì đc 2 tuần,1
540,Đm nhái thg đây rồi ... hình này năm nào mNguyễn_Tâm,2
541,da xem,0
542,Lồn ba_rọi,2
543,lại bị cà_khịa kìa anh : ) ) ),0
544,"Lạy cụ ... "" Dõ thần_quyền : "" của cụ là bá_đạo nhất tg luôn . Xưng bá giang_hồ được . Võ thần của cụ súng bắn k chết dao chặt k đứt nhưng tất nhiêng là_là là ng đó chưa tới số chết ....",0
545,Có thầy thi phim mới hay đấy : ),0
546,cả ngàn đại_biểu QH qua 6 năm vẫn không thông nổi cái luật biểu_tình dù nó có sờ_sờ trong hiến_pháp 2013 ! trong khi đó lại vung tiền làm_trò mèo hù_doạ nhân_dân !,1
547,em biết phải làm gì mà_anh,0
548,Em cho 2 like luon,0
549,Cai mieng noi ra hai chu tu bi ma noi nang vo duc wa .,0
550,"Cay thực_sự , trời đẹp thế_này mà đéo dám ra ngoài anh_em ạ : (",0
551,"Phạt thật nặng những người trốn cách_li để làm_gương cho người khác , công_bố danh_tính và dán cáo_thị , họ đi đâu cũng bị xa_lánh",0
552,Khá bẩn= ) ) ),1
553,Nguyễn_Quốc_An thầy tui dễ_dãi quá : v,0
554,Đm thằng ad xamlone,2
555,đang về rồi ạn êi,0
556,Mẹ bảo mẹ cắt tóc đẹp ăn Tết cho vui 藍藍藍,0
557,Quả_báo đó con,2
558,Nghe đoạn đầu thì em lại ngửi thấy mùi đam anh ạ,0
559,Thanh_Hoa như 2 giọt nước,0
560,Ông đấy đang ở Hà_Nội ý = ) ),0
561,Thầy ơi làm giáo_án susan đi thầy 若,0
562,Thật_sự luôn đó : ( (,0
563,Trước không biết trần dần là ai,0
564,Dm nhìn quả tóc cười vl . Mặt Tùng sói ngơ như kiểu đ hiểu bố mình làm clg,0
565,"qua việc này anh_em đừng kinh thường 1 con ruồi , dù nó đã chết nó cũng có_thể làm cho 1 người đàn_ông đi tù 7 năm . Sức_mạnh của 1 con ruồi chết ở đâu khủng thế ? ? ?",1
566,"người nhật belike : t sẽ rút anime khỏi vn < ( \ "" )",0
567,Hài_hước nhất năm,0
568,t thích m từ lúc m nói sơn tùng mắc bệnh cầm hoa ,0
569,Nó lại hấp_dẫn vl : ) ),0
570,Ăn tết ngon hay ko là do con_mẹ . ,0
571,"Thức_tỉnh đi , hỗn vs độn cái gì - . -",0
572,VN be like,0
573,Đặng_Diệu_Minh_Đà Nẵng kìa em,0
574,Ủa bê đê có lol hả ta ? ? ,1
575,Phan_Thái hên quá có cái ổ điện kkkk,0
576,Xin chào tất_cả các bạn hnay tôi sẽ làm vlog đưa ông_già đi ăn cua khộng lồ nhé : v,0
577,đầu danh_hài hải_ngoại có cái sừng dài thế,0
578,❤️ tấm gương đẹp đâu như mấy ,0
579,"Nững chất_thải này là "" an_toàn "" và đã được "" cấp phép "" rồi nhé : v",0
580,hồng_phúc của nhân_dân vn ngày_càng được nhân rộng .,0
581,500 tr đầu là của anh PA mà . Chứ đâu phải nhiều người góp vào . Mà giờ con_số đó là hàng chục tỉ . Thù bạn nên biết lòng tin của mọi người dành cho anh ấy lớn cỡ nào .,0
582,Nhà_xuất_bản SỢ THẬT,0
583,khà_khà,0
584,Bang_Anh sếp nhà người ta,0
585,Toàn giáo_án lủng mà cứ dựng lonnn là sao= ) ) ) ),0
586,Bụng bia giảm được kg a ken,0
587,Cô nói_chuyện duyên ghê !,0
588,Thanh_Truc vô đây nj quần què xịn quá藍藍,0
589,Sống chậm lại các bro ,0
590,Qua giu youtube nguoi nay tenh j vay,0
591,Hết nhanh như chớp h qua thách_thức danh_hài : ) ) ) ) thầy ăn nhìu giải nhỉ : 0,0
592,"Dư_luận_viên trả_lời câu hỏi bằng câu hỏi ! ! ! Thằng này chắc cấp trên của dlv , tụi nhỏ không trả_lời được nên nó nhờ quyền trợ_giúp",0
593,Quá toang luôn zui,0
594,"Người Miền Tây mình rặc ri vậy đó mọi người , nói_gì nói ai buồn thì chịu.Cô Duyên quá",0
595,nói ngu còn nói lớn ,1
596,Clgv abe !,2
597,Cho mình xin video vs bạn ơiii ! !,0
598,Tao định chúc_mừng sn nó cho đến khi xem vd này ,0
599,tao méc mấy a dlv tụi bây phản_động nè,0
600,Mi_Phạm giờ này chơi luôn nè,0
601,Muốn xỉu : ) ) ),0
602,cho con xin 40 triệu đi cô để con trả nợ cô ơi 0933853455,0
603,Cô Chi đẹp quá à Đi đường quyền,0
604,Đck thầy ơi,0
605,Style cao_bằng,0
606,V im_lặng đi . Than than cái j,0
607,Em rớt trứng rồi abe,0
608,"Vừa xem tối_qua , cảm_giác cũng đc , đi xem giải_trí ok chứ k phải hay lắm",0
609,ma ba oi,0
610,Chơi game với Levi là chả cần lo_nghĩ nhiều gì : ) ) ),0
611,Lần đầu_tiên thấy ad page khen mấy chị giao Thông có cách hay = ) ),0
612,Mai_Linh_Nguyen đòi qua ngó này : ) ),0
613,Sao em ☺,0
614,nhìn là thấy ghép ảnh rồi .,0
615,Ơ_hay,0
616,Sao nói vậy mỗi ng mỗi số ai muốn ai chọn đc số vận đâu hả chị .,0
617,Nghèo_khổ có nhau còn khi giàu mình tao hưởng .,0
618,Da con chao co,0
619,Xin_Chào_Quốc_Sư ! Chúc Ông luôn khoẻ_mạnh .,0
620,Chị Thắm xinh . E muốn nhờ c để cho con bạn e đc sống ảo 1 lần trc khi lên bàn đẻ . Đời con gái của nó coi như chấm_dứt . Nó hát ko hay nhưng lại hay thích hát . Đàn_bà con gái như thân_phận bèo trôi . Dính phải cứt thì cũng phải chịu . E ghét thằng ml ck nó,0
621,Phan_VĂN_Chương_Hôi lông có cái hình đi đâu cũng đăng,0
622,Thấy danh_hài khoẻ_mạnh là con dân trong nước vui rồi .,0
623,ad ngu k biết xem thời gian hay chậm tiến so với thời đại vậy ? từ thời kỳ nào mà giờ lôi lên,2
624,Cc abe,2
625,Phước_Hữu_Đinh ở Vũng_Tàu đừng ăn bậy_bạ nhá : v cái nào càng lạ thì ko nên ăn càng tốt,0
626,Đẹp_trai thực_sự nè ❤,0
627,Cho mình xin fb chị ba,0
628,"Nguyễn_Trọng_Thái đợi cái lone , đ ! t chị m ",1
629,Cuộc_sống kbt còn cái j ngu hơn cái này ko bất lực,1
630,ảo_tưởng vãi lồnn,1
631,Chúc thầy sớm xoá kênh panda,0
632,Người vừa được truyền máu be like,0
633,Cảm_ơn ngài phó thủ_tướng nhưng có_vẻ nhân_dân tự_ý thức được rằng trận chiến đầu chỉ ở trong một tỉnh còn trận này thì ... : ' ) ),0
634,Táo liên_quân nhé các m,0
635,Dinh_Minh_Tram_Bỏng Ngô_Đường_Kế sunday này we meet nhau không homies : ) ) ) ),0
636,Qua roi a chau oi coi cuoi ret dau bung qua,0
637,Mấy bác có biết cái link tỏ_tình crush anh độ nói k,0
638,hợp_lí vcl,0
639,"Duoi quê em có hoan Canh cô này rất nghèo cô 58 tuổi mà đi khiêng đất muốn , ngay co 50k . Ỡ nhà trôi che miệng cao_su . Mới thằng luong e ít nên e cho mọi thang 500k hoặc 200k . Mong chi cung em giúp ba chút_ít cung được cảm on . Chi mong dc phần hoi của chi cảm on ạ",0
640,Vụ minh béo và luật_pháp mỹ nghiêm thế_nào đáng quan_tâm hơn,0
641,Wow troi oi ,0
642,"VFF đang bận công_chuyện rồi , thiết_nghĩ năm nay mà bóng_đá nữ mà giành vàng thì chớ có cho mấy lão VFF đi nhờ chuyên_cơ để ăn hôi như kỳ Seagames trước = ) )",2
643,Trên bờ có con trâu dưới nước có đen vâu # # # #,0
644,Bùi_Văn_Pô and Khá_Bá_Sói trùm vinahouse 2019 : ) ) ),0
645,Ruby_Bé_Nhỏ ai ngoáy mũi ở tường kia ,0
646,Thiên trâm với sena lấy nhau chưa thầy : (,0
647,trend có từ hàng nghìn năm trước công_nguyên tại VN = ) ) ),0
648,Chi là ba Con voi linh ha . Sao thay giong wa,0
649,Anh_em mau nhường giải cho Sela trả nợ nào,0
650,Rồi lại thêm mấy cái cầu con_con NGHÌN TỶ .,0
651,Hà_Văn_Hoàng vô_lí nhưng rất thuyết phục藍,0
652,Kéo quần lên đi bạn ơi : ) ),0
