,free_text,label_id
403,ĐM HCM : Đường_mòn Hồ_Chí_Minh : v,2
404,"Lại dễ ăn quá , làm ở nhà nhé",0
405,Đinh_Phước sống nhanh chậm t chửi hết,0
406,Cô ba Minh_Hiếu xuất_sắc quá nè mọi người : ) ) ),0
407,Mời_Dì_Hai ( ca_sỹ Tuấn_Phong ) đi Anh_Chị ❤️❤️,0
408,: ) ) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp sūa cl : ) ) ),2
409,Duy_Trần xin video luôn ông ơi,0
410,"Lộc đéo cmt là bác đc yên r . Lộc cmt cái bác \ "" lên \ "" nóc nhà bắt con gà ... Bãi đéo nào cũng có dấu răng của L : ) )",1
411,Sao thầy kh múa quạt nhỉ = ) ) ),0
412,Ngô_Tấn_Hưng ông đang nâng trình Thầy Ba hay kéo trình Duke xuống vậy,0
413,"< ( \ "" )",0
414,"Lại nghĩ cảnh tập_trận chống bạo_động đại_hội Đảng . Cứ tập_trận như đúng rồi , sợ dân ta đến biểu_tình nên phải làm_vậy đây mà",2
415,Con này k bỏ_tù cũng phải bồi_thường thiệt_hại cho đất_nước thì mới mong đc sự tha_thứ,0
416,Đúng là chỉ còn loi kg mà hai_văn được,0
417,Thứ ngu như m nói_chuyện mất tg ... đi học lại lớp mẫu_giáo đi,2
418,May là có ý_thức chứ k như mấy người bỏ trốn : ) ),0
419,Nguyễn_Đạt tôi nói k cùng gu mà bro 藍,0
420,Người Cao_Bằng đẹp_trai là thế đấy các bạn ạ ,0
421,Kb ib có video,0
422,"Bé bú trên để bố bú dưới , = ) )",0
423,Ba gà dẫn gái về phong stream : ( ( (,0
424,Sao cô giống đàn_ông thế cháu tưởng đàn_ông,0
425, vì yêu anh nên em nguyện làm ng tăng động,0
426,Tối nay em sẽ đi học chớ ko đi chơi nha ABe,0
427,"Bố lạy mày đừng "" hiếp_dâm "" thị_giác của bố nữa ad à ",1
428,Nguyễn_Hoàng_Hoài_Thương,0
429,Đỗ_Thuỷ_Trinh giông y mạng nhà m ,0
430,toàn dân_công giáo,0
431,Hóng phim ra rạp : ) ),0
432,Bạn bị phạt khi chê lãnh_đạo kênh_kiệu / ngu / cùi bắp ... không phải vì bạn xúc_phạm họ mà vì bạn đã lộ bí_mật quốc_gia .,2
433,Cực_kỳ thuyết_phục ! ,0
434,Có ai chơi gay hông ib mình đi,0
435,TRAN DAN TIEN BO.MOI GIA NHAP DCS .,0
436,E khoe ké với ạ,0
437,okay thả tim cho 2 bạn : ) ),0
438,Ok a zai : ) ) ),0
439,Gốc_Tàu mà chửi trung_quốc ghê,0
440,Cố lên cố lên,0
441,Dương_Ly nhím = ) ) ) ) ),0
442,đặt khô gà ở đâu v thầy ơi,0
443,Phan_Quỳnh_Anh bóp d ' là gì m,0
444,Chào các bạn quay trở_lại với tòi súng vờ lốc : ) ),0
445,rách háng như_chơi,0
446,Có_vẻ là người nổi_tiếng : v,0
447,súng bắng k chít .... dao chặc k đức ... tấc nhiêng vi_trùng tô-vít sao xâm_nhập đc Dần_Đần .. tui cam_đoan là như zị .. ơn zời Dần_Đần có món thần_quyền môn .. nếu k giờ tò tí te roày,0
448,Hàng Fake bạn,0
449,Động_cơ quyên_góp tiền là gì ?,0
450,Đm_Ad m óc cức lắm ... Đm người ta khổ chứ Đéo rãnh lên đăng ba cái tào_lao như m đâu ... m cho người ta đc đồng xu cắt bạc nào chưa ... ở đây xạo lồn ... mẹ m sinh cái tay m ra trước hay sao m ngu v,2
451,Nổ như chó,1
452,T đã đi ngủ từ lúc 10r nhưng đ thể_nào ngủ nổi ,0
453,công_nhận cái khẩu_trang giống thật còn ....,0
454,Đúng là ở Kingdom đẳng cấp khác hẳn ,0
455,Có lồn đâu mà lấy 1 tỷ chùi trời,1
456,yếu_đuối vl thế_thì sao bước qua nổi sóng_gió cuộc_đời ,0
457,Hợp lý,0
458,NHÌN CÁI BÚT ĐÃ MUỐN ẤY ẤY,0
459,Òa là thầy_giáo lại vừa đẹp_trai lại chu_đáo mê quá đi à,0
460,Khôn ra rồi đấy . T sẽ cho m ở lại trái_đất = ) ),0
461,Nhớ bả binh lắm mà,0
462,Sam_Sam hậu hoàng đó ! 浪,0
463,Bao_giờ cho đến ngày_xưa ? chúng_ta hãy biết_ơn lịch_sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng.đừng như bây_giờ tên cũng không dám gọi.chúc Bác Lượng luôn an_toàn !,2
464,"Nó chửi như_vậy mà vẫn là "" cô Linh "" cơ à ? Không có lòng tự_trọng sao ?",0
465,Nhìn bà trang giống tăng thanh_hà ghê 路‍♀️,0
466,Mệt quá thầy ạ ,0
467,"Phải_chăng VN sẽ chia làm đôi , miền bắc theo khựa miền nam theo mẽo , miền trung chắc theo lào : v",0
468,Hợp_lý hơn nè abe : ),0
469,Cách_ly tại nhà rồi nhaa m.n,0
470,Bao_nhiêu cái tý trôi qua rồi . Mà vẫn không thấy đâu . Quá buồn,0
471,Đéo biết game phải để giải_trí không nữa ,1
472,Có màu rằn_ri Ko b,0
473,Kanh_Nè ? ? : D ? ?,0
474,chịu cứng藍,0
475,Đã dislike mv của Jack để ủng_hộ Cây_Ây_Ti_Em,0
476,_Diễm_Ngọc vui thôi đừng vui quá ! : ) ) ) ),0
477,Lưu_Bảo_Toàn đọc hại não vcl,1
478,Tưởng gì - bắt_chước trend của mình hồi nhỏ 1 ngàn 9 trăm hồi đó,0
479,Khỏi đi để cháu còn đi học,0
480,Thầy địt_mẹ giả_tạo vl = ) ),2
481,Đỷ chị minh_hiếu,2
482,Giáo_án ma phi te của thầy thật bổ_ích .,0
483,NhungCovid tài_trợ hết lo gì = ) ) ),0
484,Hahaha . Đĩ nl . Con bà 2 sinh cl bị sình đó b,2
485,Mỹ Duyên t kể chuyện gì dạ ,0
486,Vẫn là abe = ) ) ) nhưng ở 1 nền nhạc khác,0
487,lolzzzz,1
488,Mai_Quach ok hoa rơi cửa phật 路,0
489,Aba nhớ đem con này ra thế_giới nhé abe,0
490,Yêu cô quá 殺殺,0
491,Con này mất khối tiền,0
492,Thầy review dùm em cái mông này vs ạ .,0
493,Cô thấy cưng dễ_thương quá iu cô,0
494,Muốn gớt nước_mắt,0
495,Chui lu viet nam da roi toi chui bac ky . Troi ....,0
496,"Vậy thay_vì hô "" bớ người ta ăn_cướp "" thì nạn_nhân nên hô "" phản_động kìa "" : )",0
497,Bả lên ti-qui đẹp dễ_sợ ! ! ! Duyên_dáng hà ,0
498,Nó có lây qua đường đt ko = ) ) ),0
499,Link_Facebook anh Trần_Văn_Xuân nè mọi người,0
500,Tộc_Mixi có khác : 33,0
501,Xin nhà tiên_tri cho biết : Liệu trong đại_dịch COVID 19 này lũ 3 / / / CCCĐ tại Hải_ngoại có_thể miễn_dịch ko ạ ? Và nếu bị nhiễm dịch thì lũ 3 / / / sỏ lá sẽ đổ lỗi cho cộng_sản hay do sự chủ quan của chính_quyền Mỹ ?,2
502,"Đâu ra mà vay , cái này là đang mua VN dưới hình_thức trả_góp đó !",0
503,Nghe rất lí Mạc sầu nhưng lại rất cô cô,0
504,"Cả cái thằng máu lồn ad nữa , dạo này cứ đăng mấy cái nhảm lồn , đ thích mua hộp cơm 200.000 thì vè nhà cắm con_mẹ m cơm mà ăn , đi xăm xoi cái lồn ý à",2
505,Mai_Thu_Hoàng tôi còn vừa bị chặn cmt rồi kia kìa .. đúng là đáng sợ hơn cả dịchhhh : ) ) ) ),0
506,Nguyễn_Văn_Huân,0
507,Ủa bữa khóc_lóc Xin_lỗi rồi giờ chửi tiếp hả,0
508,Thuỳ_Trang giờ có nè : > >,0
509,Dễ_thương quá bé ba ơi ,0
510,Tâm_Trần ch dừng lại đâu,0
511,Đây là thầy ba sao 1 tuần dùm dầu_gội,0
512,Xin ảnh ạ,0
513,hard làm cc gì nưax thầy . Cứ đanh Man_Phi_Te như_vậy là ok rồi . Chắc_chắn lên vcsA,0
514,Cứ như mấy ông trại tâm_thần nghịch kiến ấy nhỉ,2
515,Sao chị k chửi Linh_Lóc,0
516,mặc_dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,0
517,Cuong_Phan con này năm sau dự là 2000 đô nhé,0
518,Hải_Hà Haha_Cắcc .,0
519,cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,1
520,Sau Sing là tới Hàn_Quốc . Bằng_chứng là thím ngân đã cài cắm 9 điệp_viên vào đoá . ,0
521,Thầy_Giáo Lu vcl thấy giáo lu = ) ) ),0
522,cái Hàu ob này có dành cho trai cong như mình ko nhỉ,0
523,"Auto mua , comment có_thể mua được mà , nếu chốt đơn là thật đi , nhưng sau không nhắn_tin cho shop thì cũng đâu bán ... kakaaaaaaa",0
524,Ae lưu_ý,0
525,Ncc,1
526,Tú_Trinh_Đen quá mới dính ,0
527,Nguyễn_Thị_Hương giàu để báo nước chứ không giúp nước,0
528,Gia_Cát_Lồn = ) ) ) ) ),2
529,"Chị nói_chuyện quá sản khoái 1000 like cho chị , quá thực_tế",0
530,"Ngoài xây hẳn Resort 4 sao trong vườn Quốc_Gia mới bị phát_giác không giấy_phép . 8B Lê_Trực , Đền Tổ : ) cũng lạ",0
531,chúc_mừng thầy nha,0
532,Chu_Gia_Bảo ơ không trả_lời được à,0
533,Nguyễn_Quốc_An một giọt là nước suối tinh_khiết,0
534,Công_thức phá_sản = ) ),0
535,đọc bài báo xong buồn ĩa đéo chịu đc,1
536,Thuốc_lào đếy : ) ) ),0
537,hàng nóng,0
538,Ko có hoa_hồng nếu ko làm mà chỉ giỏi phá,0
539,Tội anh be藍,0
540,Ko thuế cao nó ng ng xe ô_tô nhà_nhà xe ô_tô lấy đg méo đâu mà đi .,0
541,Thu_Tuyền_Phan hợp nhóm lại các cậu ơi : ) ) ) ),0
542,Tưởng lại quảng_cáo thuốc sinh_lực : ) ),0
543,Hoài_Giang thành trend rồi kìa,0
544,This is Việt_Nam ! ! !,0
545,Anh_em đang cmt và xem đéo được : ) ) ),0
546,Cho em dia chi Di chi,0
547,Lần này sẽ khác,0
548,Sống chậm thôi các ông,0
549,"Hongkong ủng_hộ TQ trả_đũa Mỹ , Hongkong ở đây là chỉ một_mình bà Carrie_Lam và bộ_sậu tay_sai TQ của bà ta , chứ không phải người_dân Hongkong .",2
550,Suc vat là có thật,1
551,Đinh_Phước mấy cậu căng quá : <,0
552,Duy_Trần xin video với bạn ơi,0
553,"Tôi cũng vây , , , nói ko với tân_hiệp phát",0
554,Còn đây là đỉnh_cao trí_tuệ VN,0
555,Nếu là sela thì mọi chuyện sẽ k dừng lại ở đó ❤️,0
556,nghe hư trúc nhưng rất mộ dung phục,0
557,phê to phê 藍藍,0
558,Ngủ đất : v,0
559,THIS IS VIETNAM ! ! !,0
560,Nguyễn_Hoàng bài j v,0
561,Nguyễn_Hoàng_Sâm fbi,0
562,khi k con vb,0
563,Nhìn tiên_tri vũ_trụ ngon cơm rồi nghe .,0
564,Minh_Nguyen sập_tiệm mẩy thất_nghiệp 1 time,0
565,Ông nào khai_giảng không chụp ảnh_điểm danh cái,0
566,Tuyển_thủ trong team chuyên_nghiệp mang Pubg VN ra thế_giới này : ) ),0
567,Gặp du_học_sinh Ma_Cao_Bằng tắt nắng hết,0
568,Ok như 2 giọt nước,0
569,Cháu đang còn nhỏ mà cô_chú làm hư cháu quá,0
570,Không hiểu clg đang sảy ra,1
571,Cô linda của chúng_em đâu ,0
572,. ❤ em đợi nãy h á ... h này cười xĩu,0
573,Cứ từ_từ,0
574,"Không lối_thoát , tiến k được , lùi cũng không xong",0
575,cutee thật_sự ❤️,0
576,Hay_ho đéo j bài này . Hay lại câu like mất facebook,2
577,Lan_Hoa mấy đứa suốt ngày bảo người ta đạo này_nọ cả đời chỉ núp dưới bóng của người khác ,2
578,Này_Thì Chúc_Mừng Với chúng_tôi à,0
579,Lê_Nhật_Khoa đem qua cmt bên Lộc sting : v,0
580,Gửi thầy : ) ),0
581,Ngọc_Anh cười xỉu khúc đó,0
582,Dubai mà coi cái bảng giá này là dội hàng liền ... chiếc hyundai i20 bên Ân độ bán $9000 về Vn gần 650 triệu ... ! Mua 1 chiec xe là cúng cho chúng_nó hơn 1 chiếc xe .. kn thật,0
583,Hôm_nay anh chưa đổi được tiền các em chịu_khó mai anh_em mình cùng bay,0
584,Các em bình_tĩnh,0
585,Hoàng_tử của chị ơi : vvv,0
586,Congrats,0
587,Catherine_YangYến_Đỗ a thề là a ứ có bệnh nha . Cho a về đi,0
588,ra biển team up xem có mở_rộng nuôi tôm ngoài đó được k đó mà,0
589,So_sánh quá khập khểnh hả thầy ,0
590,Mưa_gió bão bùng,0
591,Nghe thôi biết cội_nguồn nơi nào ... nét đẹp của bản_sắc văn_hoá vùng miền ... ^ _ ^,0
592,,0
593,tuyển để e dí l vào mạt ngkhac à,2
594,High fashion lắm á_anh,0
595,Nhưng người hàn k biết kiểu dáng đó ở vn có một ý nghĩ ghê gớm,0
596,Ạ các bác= ) ) nhìn like,0
597,Hay quá,0
598,A di đà phật : ) ) ),0
599,Ng_Pháp_Huhu đã buồn rồi  ko có gì coi buồn hơn ,0
600,đc vái l anh ưiii,0
601,Vại là e đã sai ... pk nhỉ,0
602,"Thành Vinh có page ba gà và những người bạn đó , liên_hệ xem",0
603,Cô lại dễ_thương ... i love you cho gờ cu❤️殺,0
604,Sao chúng_mày ko nhịn tham_ô cửa_quyền đi .,2
605,nhân kiểu tày,0
606,Ông này diễn hài nói mua_vui cho mọi người mà . Đừng chửi ông ấy .,0
607,Chất tiền đoán nữa 2017 xe về 2018 xe về năm 2019 xe về tiền đoán xa chúc 2022,0
608,9 người đc nhận máu :,0
609,"Mom con nay to ne , cho no ngam cuot phun cay canh , tot cay lam cac bac a",0
610,ông đặt cho tên Khánh bánh . ông mất rồi ,0
611,Cô Minh_Hiếu dễ_thương quá ạ . = ) ) ) ),0
612,theo Trần_Dần thì 2022 Việt_Nam là 1 tỉnh của TQ rồi sao Trần_Dần về được nữa nhỉ ?,0
613,Ae 3 / / / cố_gắng ở trong nhà tránh dịch nha . Chết nó chôn tập_thể đó . 3 / / / mà chết hết thì ko có ai ăn cứt cho mỹ đâu .,2
614,Chuối hong thầy,0
615,"Phục_vụ cho cộng_sản , mà ko mang lợi cho chúng , những người này kì_vọng gì , mong chúng nhân_từ đưa ra miếng xương sao",2
616,Ngọc_Ánh sợ quá nhưng e vừa về rồi,0
617,T vừa đọc nhầm là miễn nhiễn ,0
618,trang nay bi bon viet tan mua dut roi . bay gio chi thay mui thoi ko ah,0
619,May quá idol giới trẻ của vũ_trụ vẫn chưa dính virus 藍藍藍藍,0
620,Tú cho anh Ba con blue,0
621,Mang_tiếng fan cứng đăng nhưng đéo đc duyệt ,1
622,Chẳng thấy nó đẹp ở chỗ nào cả ,1
623,Gu thời_trang gạ địt à ,1
624,TQ chắc_chắn sẽ không xâm_lược láng_giềng . Vì công_cuộc xâm_lược đó đã được TQ hoàn_tất lâu rồi .,0
625,hacker doi ten ^ ^,0
626,Có giáo_án ms tui idol của thầy = ) ),0
627,Lê_Bảo_Trâm ủa có ai khác giống nữa hả ? Zậy chắc nó cũng là bà_con của m ^ ^,0
628,Làm subnautica nx anh ơi mẹ anh làm mặn vl ra : ) ) ),0
629,cái phận thằng yếu vùng_vẫy cho lắm r cũng phải nghe lệnh thằng to thôi : V,0
630,Phuc_Tran cảm_ơn bạn mình nhé,0
631,Thầy đi làm HLV cho T1 rồi nha các trò,0
632,"Ơh khoan khoan , Tùng ơi sao số 1 của con , lại là NGÓN_GIỮA vậy : ( (",0
633,Lê_Thị_Huỳnh_Như m giống như cánh hoa vậy ,0
634,Quần gạ chịch à,1
635,"Chơi banh cơm_gạo thì đừng dại mua típ nhất_là của thằng Trung_thần thông nha anh_em , bám anh Hoàng_Cửu_Long miễn_phí chắc cú nhất này",0
636,Khanh_Huyen_Vuu ok ảnh này thì công_nhận = ) ) ),0
637,Giống nhau thế . Có họ_hàng gì không vậy ?,0
638,"ông can đang bận bảo_vệ bọn ngu nhưng ra vẽ gánh team , và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng_đội tránh bị dive bệ đá = ) )",2
639,Oiiiii nàng công_chúa,0
640,Em chào chị .. chị xinh quá .. thương chị quá ...,0
641,Già mà dơ,1
642,Thuỳ_Promise nghe Hư_Trúc nhưng lại rất Mộ_Dung_Phục à emmm ? ? ?,0
643,"LÚC ĐÓ CHỊ CÔNG_ĐỨC VÔ_LƯỢNG , , TRỜI SẼ PHÙ_HỘ CHO CHỊ",0
644,Tạ_Thị_Ngọc_Duyên công_nhận hay có bệh lâu_lâu tự nhớ lại chuyện cuời xong cuời vcl : ) ) ),0
645,Ở trên chuyến may bay đó.nhieu người nhiễm kg khai_báo chu đau phải minh nhung đâu .,0
646,Người thiệt_hại là chủ xe . thì để chủ xe tự_ý thức .,0
647,Trung đa_cấp,0
648,Yêu chị quá . ♥️♥️♥️♥️♥️,0
649,nh vl anh : ) ),0
650,Lỗ lồồn,1
651,Chưa chắc gì ngta đã chia_tay mà ở đó quay lại,0
652,Em sẽ sub cho abe kênh mới yên_tâm nha abe : >,0
653,Dm cái giọng cười Abe nghe khốn_nạn vl ạ : ) ) nhưng mỗi lần em nghe em đều cười theo = ) ),2
654,Tùng mới đáng iu : ) ),0
655,"Mình là dân xem bóng_đá đơn_thuần , cổ_vũ đội_tuyển và cực ghét tụi xàm trên khán_đài toàn đưa ảnh ng chết lên !",0
656,Cũng có thế nói là mất hết = ) ),0
657,Graaaaaaa lên nào các bạn ơi,0
658,Cương_Đặng đang bảo ông palu lưu ấy ,0
659,10h lên stream nghe gáy chị_em oiiiiiiii,0
660,Tương_lai như Phúc_XO thôi,0
661,"Nhờ biết đến những video của nhà tiên_tri , kiêm cố zấn cấp cao của tổng_thống Đỗ nam chum mà em hết bị táo_bón",0
662,Hàn_Quốc chửi dân Đông_Lào và đây là hậu_quả,0
663,biệt_danh cho ai cần nha,0
664,nhan nay` de lam j nhi ?,0
665,Cờ giáo_hội ... tựng trưng cho hoà_bình công lý ko biết ah,0
666,nói QC game lại tự_ái,0
667,Phương_Tú ai biết người nghe_đâu mà mấy bài đấy vẫn hit,0
668,ngày_xưa chị nghèo : ) ) ) ),0
669,MixiGaminh ghe,0
670,Hợp ní,0
671,Anh_em vào chửi giùm t thằng này,0
672,Trang_Moon cười đỏ hết lợi,0
673,Giang_hồ hải_phòng sau khi xem giang_hồ bắc_ninh dạy_dỗ đàn_em và cái kết ...,0
674,con điên,2
675,Đúng r bạn,0
676,Lại cà_khịa,0
677,Thương cô ba,0
678,Chàng trai yêu_thương bộ_tộc là bà phù_thuỷ đây ak anh : 3,0
679,Tưởng_Xuân_Hiển vcl ba chó : vvv,2
680,Thương Cô Quá,0
681,Cái này hả,0
682,K icm ca_sĩ concac à,2
683,Cũng được đấy chứ a Độ ộ ộ ộ ộ ộ .... ,0
684,: ( sói said : ông_già đang đánh t ko trượt phát lào giờ phải xin_lỗi : (,0
685,"coi cái này nè : thành_viên Facebook thân_mến , Facebook là giả_sử để được đóng_cửa . Gần đây , nó đang trở_nên quá đông . Đã có nhiều thành_viên phàn_nàn rằng Facebook đang trở_nên rất chậm . Hồ_sơ cho thấy rằng có rất nhiều thành_viên Facebook hoạt_động v",0
686,Cảm_ơn thầy nha,0
687,Trần_Dần bị đồng_tính thôi,0
688,Fan cô minh hiếu nè,0
689,Ở đâu mà trời vẫn trong xanh vậy_anh,0
690,Idol một thời .,0
691,Xaolonnnnnnnnn= ) ) ),1
692,"Tao thích , tối về lại đc vỗ_về bờ môg .. phê",0
693,ĐÉO MĘ VÀNG NĢOC CÁI ĐÉO GÌ LÁO PHÉT.SĄO KE.ĐĮT.MĘ TŲI DÂN TRUNG QUŐC NÓ CHÔN SŐNG NĮ . BÂY GIÖ ĐÂY.ĐÉO MĘ DÂN LÀM NAIL . MÀ SÕ LÁ . LO LA LÊN MĄNG . NÓI LÀ SŐNG MÃN ĐÖI TRÊN NHUNG LŲA CÁI ĐÉO GÌ.DÂN CHÓ ĐÉO . SŐNG GÏA TĄO THÌ CÓ .,2
