,index,comment,n_star,date_time,label
93,93,"Màn_hình to , camera thì cũng ổn trong tầm giá , về pin thì sạc nhanh và mình lướt fb zalo mess rồi xem phim trong 3 tiếng mà tụt có 20% , phải nói là pin trâu cực . Chơi game thì pubg hay call of duty thì mình max setting mà không giật hay nóng gì cả , trong tầm giá 6tr thì không đối_thủ nha . Bạn nào còn lăng tăng thì mua liền còn kịp : ) ) Mình đánh_giá cao sự ổn_định của nhà Xiaomi . Sau 1 ngày mình trải_nghiệm thì khá là hài_lòng , mình sẽ sử_dụng thêm vài ngày nữa rồi đánh_giá tiếp cho mọi người xem",5,24/04/2020,{SCREEN#Positive};{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
94,94,Ngon bổ rẻ trong tầm tiền . Ủng_hộ hàng Việt . Cảm_ơn bác Vượng nhiều lắm . Mong một ngày doanh_số vượt mặt các hãng made in PRC,5,7 ngày trước,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
95,95,"Máy bắt sóng wifi , 4g quá chậm gui tin nhắn zalo wechat có lúc gửi ko đi , hoặc lâu mới nhận được tin nhắn pin thì xai nhanh hết .",1,7/1/2020,{FEATURES#Negative};{BATTERY#Negative};
96,96,"Sản_phẩm tốt , nhưng pin không trâu như mình nghĩ ... xài cả ngày 2,3 tiếng chỉ lướt fb mà pin tuột quá mau",3,5/5/2020,{BATTERY#Negative};{GENERAL#Positive};
97,97,"Cảm_nhận sau gần 1 tháng sử_dụng máy . Máy rất oke về mọi mặt . Thiết_kế lẫn cấu_hình đặc_biệt là sạc rất nhanh , 30w sạc chưa tới 1 tiếng máy đầy pin , bin khoẻ , chụp hình là khỏi chê rồi . Hỗ_trợ chụp đêm , rồi chụp chân_dung , quay_phim siêu chậm nữa , mê cực , chiến game khỏi nói , chạy snap 720G là ngon rồi . Khỏi chê j nữa . Màn_hình đẹp . 8.490 đág với máy . Các ôg có đg định mua máy thì nên tham_khảo mua dòng reno 4 này nhé.v",5,1 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{OTHERS};
98,98,Chất_lượng rất tốt . giá này mua em này là quá ngon luôn . Luôn ủng_hộ hàng Việt chất_lượng,5,26/02/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
99,99,Chưa biết cách khắc_phục tình_trạng pin tụt từ 100% xuống 87% sau 1 đêm không sử_dụng ( để_chế độ máy_bay rồi ),4,11/3/2020,{BATTERY#Negative};
100,100,Nói_chung dùng OK máy hơi nóng xíu và camera tạm ổn thôi chưa hoàn_hảo cho lắm thua xa con Xiaomi mi 9t,4,5/4/2020,{CAMERA#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};
101,101,"Thích nhất là samsung từ khi còn là đt cùi bắp , theo đến bây_giờ , nhưng giờ khá thất_vọng khi ss liên_tục ra sp liên_tiếp để cạnh_tranh nhưng ko quan_tâm đến chất_lượng máy ( máy bắt sóng yếu , hay bị đơ , nóng máy , vân tay ko nhạy ) . ko biết ss khi nào chịu lắng_nghe người tiêu_dùng đây .",2,3/5/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
102,102,"Máy bị lỗi vân tay : lúc thì đc lúc thì ko được , gặp vấn_đề nặng trong việc nhận tin nhắn trên zalo và messenger = > Quá thất_vọng về vsmart",1,13/06/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
103,103,"Mình mua tháng từ 12/2017 đến nay dùng vẫn OK , máy chưa vấn_đề j hết , pin còn 87% . Rất trâu_bò !",4,6/4/2020,{BATTERY#Positive};{GENERAL#Positive};
104,104,"Tuyet voi có đều pin tuot nhanh quá ... sac xog dep 15 phut là xuống 2 % roi , có mở wiffi thôi có ai giống tui không",5,10/6/2020,{FEATURES#Neutral};{BATTERY#Negative};{GENERAL#Positive};
105,105,"đã dùng 7 tháng , điện_thoại vẫn mượt , sạc nhanh , chơi game thì ok khỏi bàn , kiểu_dáng đẹp , nchung nên mua",5,11/1/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
106,106,Có một_số đánh giá.theo như mình d trại nghiệm.mấy này giá_như vậy là qua tốt.chập hết tất_cả các hàng dc như_vậy ko mà.mn đòi_hỏi đủ thứ,3,18/05/2020,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
107,107,máy tầm tiền này rẻ mà thiết_kế đẹp lắm mọi người ạ chip khoẻ lắm❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,1 ngày trước,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};
108,108,Sau một thời_gian sử_dụng thì có nhận_xét như sau . pin quá tốt sạc PIN đầy thì chơi game chán_chê luôn . độ ổn_định phần_mềm rất tốt . cammera chụp đẹp . nói_chung tầm giá này dùng rất tốt,5,29/05/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
109,109,"Sản_phẩm tốt , pin trâu mới mua đc nữa ngày có_điều cam hơi lồi nhân_viên phục_vụ tận_tình",5,18/08/2019,{BATTERY#Positive};{DESIGN#Negative};{GENERAL#Positive};{SER&ACC#Positive};
110,110,Samsumg a70 với con k20 con nào ngon hơn vậy để chơi game lien quân lướt fb vs xem Youtube khoảng 1 ngày,5,25/11/2019,{OTHERS};
111,111,Mua máy mới mệt mà giao thì giao máy đã sử_dụng qua ... Yêu_cầu đổi máy mới ....... yêu_cầu đổi máy mới,1,20/02/2020,{SER&ACC#Negative};
112,112,"Đt kém chất_lượng , đt sạc nhanh mà sạc lâu quá , sạc 2h ( 120 p ) mà dc 30% pin , có_khi dang sạc mà bị tuột pin .",1,2/1/2020,{BATTERY#Negative};{GENERAL#Negative};
113,113,"Mình mới mua hqua , khi mang về thì dth đã hết sạch pin nên sạc đầy sử_dụng khoảng 20p đã hết 30% pin , để đến sáng tự sụt còn 9% trong khi ko sd gì , như_vậy là sao nhỉ tgdđ",3,28/06/2020,{BATTERY#Negative};
114,114,Sau e vô chplay tải chương_trình về mà tải để đang xác_minh không àh Máy thì sài cũng ok,4,21/05/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
115,115,"Máy đẹp , hiệu_năng tốt . Đợi sử_dụng một thời_gian xem thế_nào . Chỉ có nhiêu đây thôi : D",5,3/6/2017,{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
116,116,"Tôi mua chưa được 1 tháng , mọi thứ đều tốt . duy có pin mau tuột khi nghe nhạc , lướt wed ! sáng đầy pin . nghe 5 bài hát còn 80% pin và máy nóng lên ... ! ko biết sao . ko lẽ đi đổi máy vì chưa hết tháng đổi !",3,15/07/2020,{BATTERY#Negative};{GENERAL#Neutral};{OTHERS};
117,117,Sản_phẩm lổi của samsung . Thất_vọng . Mua về mún quăng đi . Vào nhắn_tin mà cứ như đóng phim chậm . Cảm_ứng quá tệ,1,21/05/2020,{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
118,118,Mua đc 3 ngày ... Sd thấy rất OK ... nói_chung ổn ... hợp túi_tiền ... Cảm_biến vân tay rất nhạy ...,4,26/09/2019,{FEATURES#Positive};{PRICE#Positive};{GENERAL#Positive};
119,119,"Máy xài tốt , mượt , sạc rất nhanh , pin trâu , mình dùng tác_vụ bình_thường ( zalo , fb , youtube ) thì được 1 ngày rưỡi . Camera thì đẹp ảo  .",4,22/04/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
120,120,"mấy cái đời A này có mua nghe gọi chơi chứ nếu_mà có ý_định chơi game thì đưng mua , , , màn_hình cảm_ứng dở thì bao luôn , , dùng lúc cảm_ứng như bị chạm , ... mỗi l6n vậy phải bấm nút nguồn cho tắt màn_hình rùi mở lại , , , chối",1,14/02/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};
121,121,"máy xài rất ổn , pin dùng trong 1 ngày , máy mượt_mà không bị giật lang như các máy dòng android . bỏ ra số tiền cũng xứng_đáng",5,27/07/2019,{BATTERY#Neutral};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
122,122,"Mượt , mình thích khả_năng chống nước của sp này , đã test thử và hài_lòng . Các bác cứ nói màu sơn không bền nhưng mình ko dùng ốp đến giờ lớp sơn vẫn long_lanh ko có bị tróc",5,8/6/2017,{PERFORMANCE#Positive};{DESIGN#Positive};
123,123,Máy camera 48 mà chup hình dở pin tụt nhanh mạng yếu thực_sự thất_vọng dòng Xiaomi chỉ đình_đám và khoác_lác thôi,1,23/02/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{SER&ACC#Negative};
124,124,"Máy ngoại_hình đẹp chơi game cx tạm ổn , mấy bạn chơi game nặng chịu_khó chỉnh đồ_hoạ cho phì hợp chứ chỉnh maxseting rồi bảo giật",5,6/5/2020,{PERFORMANCE#Neutral};{DESIGN#Positive};{OTHERS};
125,125,"Tất_cả đều tốt nhưng pin 4000 tụt nhanh quá . Lướt fb nửa tiếng thôi mà tụt gần 20% , Tắt mạng để qua đêm cũng tự tụt pin",3,13/01/2020,{BATTERY#Negative};{GENERAL#Positive};
126,126,"Dòng này của Samsung thất_bại rồi . Cảm_ứng bị lỗi đa_điểm , pin 4500 mà tụt nhanh . Hy_vọng có bản vá sửa lỗi .",2,12/5/2019,{FEATURES#Negative};{BATTERY#Negative};{SER&ACC#Negative};{OTHERS};
127,127,"Mua chưa được 2 ngày sạc ko vào mang ra bảo_hành báo lỗi rêu chân sạc đổ lỗi cho người dùng làm zính chất_lỏng , ko bik chất_lỏng ở đâu ra nữa ... đổ lỗi thì chịu thôi ... cơ_mà 4 ngày rồi không giải_quyết sớm cho mình .... chán quá ... 10tr mua 1 sản_phẩm kém chất_lượng .... thất_vọng tràn_trề .... - người việt_nam đem hàng kém chất_lượng bán cho người việt_nam ....",1,26/05/2020,{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};
128,128,Quá ngon ! Quá đẹp ! Đc trải_nghiệm ngay hôm_nay ! Mọi người có phân_vân thì tầm 5.990.000 ngon hơn Oppo realme vivo rồi !,5,3/4/2020,{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
129,129,Mình mua con Redmi_Note 7 qua 2 tuần sử_dụng máy ko có một lỗi nào cả mình thấy rất Tốt so với tầm giá phải nói là tuyệt_vời TGDD phục_vụ nhiệt_tình ❤️,5,28/05/2019,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
130,130,Trên cả tuyệt_vời trong tầm giá Thiết_kế đẹp sang_trọng Pin sử_dụng hai ngày mới hết dù bật mạng 24/24,5,16/06/2020,{BATTERY#Positive};{DESIGN#Positive};
131,131,"Sim_Mobi của mình k đọc , dù sim Viettel dù đổi từ 1 qua 2 vẫn ok , nhưng sim Mobi lại k hiển_thị",4,9/11/2019,{FEATURES#Negative};
132,132,"Sạc 3h15 là tuỳ thôi , chứ để đt 0% lên 100% thì tổn_hại máy lắm , máy chơi game tốt thì phải công_nhận lúc đầu mk mua chỉ để chiến Lq thôi , nhưng bị rủ_rê thì mk đã qua Pubg ; lúc đầu mk sợ nó ko vô đc game nhưng nó vượt ngoài mong tưởng của mk . Vs tầm giá này mà em nó đã cho trải_nghiệm thế_này là quá Tuyệt_vời rồi . Trải_nghiệm 2 tháng của mk ",5,7 ngày trước,{PERFORMANCE#Positive};{OTHERS};
133,133,Máy này dùng chưa tới 6 tháng đả giật lác rồi .. không hiểu sao mua ở thế thới di_động rồi còn có điện_thoại đểu như v  của rẻ_tiền có khác tưởng đâu là dùng ngon ai_ngờ .,2,4 tuần trước,{PERFORMANCE#Negative};{SER&ACC#Negative};{OTHERS};
134,134,"Mình mua được 1 tuần rồi , mọi thứ ok chỉ có pin là tụt hơi nhanh , xem video lại càng tụt nhanh nữa .",3,21/02/2019,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
135,135,Dòng máy này quá tuyệt . Pin sài 5 giờ chiều . Đến 22:50 phút mà vẫn còn 30 % pin . Goi video . Xem youtube . Choi games liên_tục . Tôi rất thích . Cảm on shoop nhé,5,11/3/2020,{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};
136,136,"Đã mua 3 ngày . So_sánh với vsmart live và huawei 2i đã sử_dụng pin rõ chán . Tần_suất sử_dụng ít hơn hẳn mấy cái trước mà pin làm mới nửa ca còn 20% pin . Chỉ zalo , lâu_lâu lướt face , game cờ_tướng nhẹ , youtube nếu so ngang pin máy 2F này bằng một_nửa máy đã sử_dụng . Còn cấu_hình mượt đẹp , chụp hình cũng tốt .",3,22/03/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
137,137,"Không như mong_đợi , pin tuột quá nhanh , từ 10h tối đến sáng tuột 30% pin , trong khi k xài gì hết .",2,28/11/2019,{BATTERY#Negative};{GENERAL#Negative};
138,138,"Rẻ , chiến đc tất_cả các game mà k sợ lag , loa nghe ấm , nói_chung ok . Hàng việt như thế là quá ngon",5,26/07/2020,{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
139,139,Sản_phẩm Sài cũng tạm thích cái camera và pin trâu . Còn đt đang sài ko biết có bạn nào giống mình ko lúc Sài ứng_dụng nhưng dể một lúc thì tối bấm hoài không lên . Để lúc mới lên cài nhạc chuông cho điện_thoại hay bị mất,2,5/6/2020,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Neutral};
140,140,"Sản_phẩm không như mong_đợi , cảm_ứng nhảy lung_tung không mượt , thua máy M20 mua mắc gấp đôi , không biết có phải bọ lỗi cảm_ứng không nữa .",3,2/5/2019,{FEATURES#Negative};{GENERAL#Negative};
141,141,"Quá tuyệt ! ! ! Mình dùng samsung A50s nhưng rất thất_vọng , nhờ nv tư_vấn nhiệt_tình mình chuyển sang dùng mẫu này của oppo và thực_sự đây là sản_phẩm rất vừa túi_tiền mà cấu_hình lại cao hơn rất nhiều so với các mẫu của samsung .",5,12/3/2020,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
142,142,Mua đc 1 tuần dùng mượt ..... Camera có miếng dán k ad vì camera nó lòi ra quá sợ trầy,5,14/11/2019,{PERFORMANCE#Positive};{DESIGN#Negative};
143,143,Mình mới mua chiều nay cũng khá tạm ổn,4,3/1/2020,{GENERAL#Neutral};
144,144,Bình_thường thôi máy đắt quá mà nhận lại thì ko giống giá sạc pin chậm chụp ảnh ok nhưng ko có chế_độ làm mịn,3,2/5/2017,{CAMERA#Neutral};{BATTERY#Negative};{PRICE#Negative};{GENERAL#Positive};
145,145,Ko hiểu sao máy em mua về chơi zing speed mobile cứ bị đơ dạ shop mong có cách khắc_phục ạ hay_là do chip mới nên chưa tối_ưu,4,8/2/2020,{PERFORMANCE#Negative};{OTHERS};
146,146,"Vừa mua trưa 11/05 , đánh giá sơ bộ trải nghiệm ban đầu rất tốt , cam chụp cực nét , còn tổng thể về lâu dài thì phải chờ xem thời gian tới như nào ... ! tạm cho 4 * và thêm 1 * vì nhân_viên tư vấn của thegioididong Hội An rất nhiệt tình !",5,11/5/2020,{CAMERA#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
147,147,"Mình chỉ mới mua về chưa được một tháng mà bị lỗi này , không chỉnh lại được , mong Thế_giới di_động hỗ_trợ giúp",2,1/5/2020,{GENERAL#Negative};{SER&ACC#Neutral};
148,148,Rom 32gb mà mua về chẳng tải dc mấy ứng_dụng đã gần đầy r là sao Phần_mềm máy chiếm gần 20gb rồi,4,4 ngày trước,{STORAGE#Negative};
149,149,"Không bật 3g hay wifi mà tuột pin nhiều quá . Cảm_ứng thì ok , may ưng_ý chỉ có cái pin hơi tuột nhiều thôi",4,18/10/2019,{FEATURES#Positive};{BATTERY#Negative};{GENERAL#Positive};
150,150,Máy dùng mới dk mấy ngày thấy ổn ổn còn sau_này thì chưa biết ... vân tay và nhận_diện khuôn_mặt cực nhạy,5,8/9/2019,{FEATURES#Positive};{GENERAL#Positive};
151,151,Camera khi xoay ngang điện_thoại sao nó không hiển_thị full hết . Sóng hơi yếu,4,22/02/2020,{CAMERA#Negative};{FEATURES#Negative};
152,152,"phải nói là số 1 trong tầm giá . ko ngờ luôn . máy chụp ảnh đẹp . pin trâu . cấu_hình và game rất mướt . các bạn nên mua hàng chính hãng , tuy cao hơn mấy trăm , nhưng máy chính hãng ổn_định , ko lỗi vặt và nóng như máy_xách_tay , vì máy_xách_tay up rom . tầm giá này nó đứng_số 2 thì ko ai dám đứng_số 1 nhé",5,3/12/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
153,153,Sản_phẩm dùng rất oki tôi rất hài_lòng pin rất trâu và chụp ảnh rất nét và đẹp tôi đánh_giá vivo s1pro là máy có tầm giá trung rất hợp_lý chơi game tốt và chụp ảnh nét và máy vận_hành mượt và tôi đánh_giá IPhone vs sam sungs20 . utrall là 100 điểm thì tôi đánh_giá vivo s1pro là 85 điểm,5,4/8/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{OTHERS};
154,154,"Màn_hình đang xài tự_nhiên tối lại ( không xài tính_năng tự_động điều_chỉnh độ sáng ) , tắt máy mở lại mới được . Bluetooth bị lỗi , nghe nhạc giật đứt_quãng rất ức_chế .",2,15/01/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
155,155,"Đã mua hôm_nay tại 109 Nguyễn_Hoàng , Trảng_Bom , Đồng_Nai và rất hài_lòng về sản_phẩm , sự phục_vụ của TGDĐ",5,9/2/2020,{GENERAL#Positive};{SER&ACC#Positive};
156,156,vừa mua về lúc nãy . trải ngiệm ok mượt . nv phục_vụ tận_tình . de thuong và chu_đáo,5,2/2/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
157,157,"Mình sử_dụng máy được 15 ngày : Camera tốt , pin trâu , cầm nắm thoải_mái , hiệu_năng cao trong tầm giá , ... Bị lỗi xem Youtube HDR bị xám nhưng đã được fix qua các bản cập_nhật .",5,21/04/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
158,158,"Sản_phẩm cấu_hình đẹp , pin trâu sạc thì không biết có sạc nhanh ko nhưng mình sạc thì thấy rất là nhanh giá tốt còn chơi game thì mình nghĩ máy này ko thích_hợp vì mình đã thử rồi",5,1/2/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};
