,index,comment,n_star,date_time,label
103,103,"Về điện_thoại sau 2 tháng sủ dụng , con CPU G90T càng_ngày_càng yếu và thua xa con snapdagon 720G về phần chơi game , Con CPU G90T chỉ ngon được 1 thời_gian sau 1 tháng là nóng , điện_thoại nóng CPU nóng dẫn hết Pin mau . Như đồ cúng",1,3/6/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
104,104,"Mình mua máy mới nguyên seal . Không hiểu sao lúc cầm máy về nhà thì có 01 vết xước ở camera trước . Dù không ảnh_hưởng gì nhưng cũng hơi khó_chịu . Không biết lỗi này TGDD có cho đổi trả không vì mình mua có dán luôn miếng dán chống xước của TGDD . Máy sử_dụng tốt , hiệu_ứng chuyển cảnh mượt . Mình chơi một_số game nhẹ thì ok .",3,23/06/2019,{PERFORMANCE#Positive};{DESIGN#Negative};{OTHERS};
105,105,"Mua gần 1 tháng . Máy cũng ổn , chụp hình đẹp . Mỗi_tội lúc chụp hình lưu hình hơi chậm , lệch tay đi 1 chút là hư luôn bức hình . Với 1 điểm nữa là trời hơi tối chụp nhá flash cũng lưu hình chậm . Còn lại là ổn = ) ) )",4,4/12/2019,{CAMERA#Positive};{PERFORMANCE#Negative};{GENERAL#Neutral};{OTHERS};
106,106,"Mình mua máy hôm_qua , về dung hôm_nay mới đanh giá được , nói chung máy dùng mọi thứ đều ok ngoại trừ viên pin 5k hơi thất vọ ng.Co ̀n nhân_viên ở bán hàng thật chu đáo nhiệt tình , cho luôn 5sao .",5,7/3/2020,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Positive};
107,107,Máy vivo y11 sạc pin từ 1% đến 100% là hết bao_lâu vậy ạ ! ? Và máy không hỗ_trợ sạc nhanh nhưng mình sạc cốc sạc q.c 3.0 hoặc 4.0 có được ko ! ?,5,15/11/2019,{OTHERS};
108,108,Mình mới mua hôm giảm_giá 7.990.000 về cập_nhật lên được Android 10 . emui 10 phải nói là sản_phẩm quá tuyệt_vời với tầm giá này em này không có gì để chê cả .. kể_cả phần_cứng lẫn phần_mềm .,5,3/3/2020,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
109,109,Tất_cả điều ok ngoài camera chụp xấu tệ cam trước và sau điều chụp xấu . Không có gì đặc_sắc,3,20/04/2019,{CAMERA#Negative};{GENERAL#Positive};
110,110,"Máy thấy cũng tạm được , camera chụp cũng thấy đẹp mỗi_tội khi zoom lên thì thấy xuất_hiện nhiều noi và bệt quá , chỉ thấy đẹp khi chụp ở ngoài_trời thôi ",2,31/07/2020,{CAMERA#Neutral};{GENERAL#Neutral};
111,111,Chỉ tiếc loa ngoài nghe nhạc bị rè rè . K tin xài đi sẽ biết nó tệ thế_nào . ☠️☠️☠️,2,21/10/2019,{FEATURES#Negative};{OTHERS};
112,112,"Mìh mua Oppo reno 4 đc 2 ngày . Sao cứ sạc pin đầy , để qua đêm là bị tụt xuốg còn 84 % ko hiểu nổi luôn . Bị 2 lần liên_tục như_vậy",3,3 tuần trước,{BATTERY#Negative};
113,113,"mình mua đc 5 ngày rồi máy dùng ok dễ dùng , pin nếu sạc đầy m dùng đc 1.5 ngày nhưng chắc do m k chơi game , chỉ vào FB , ZL và Youtobe , vân tay k đc nhạy cho lắm . nhân_viên tgdd nhiệt_tình tư_vấn và hoà_nhã tư_vấn nhiệt_tình . TGDD lam sơn thọ_xuân thanh_hoá",4,5/2/2020,{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
114,114,Đt mới mua hết pin nhanh vỏ máy ộp ẹc ko chắc . Máy thì rất là nóng . Tính_năng chủ_đề ứng_dụng toàn dùng phí,2,6/4/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};
115,115,"Tôi vừa mua máy được 1 ngày , máy thường_xuyên có hiện_tượng giật lag , cảm_ứng nhấn rất dễ không nhận , nhắn_tin bị xót chữ . Đang chơi game mà có tin nhắn_gửi tới là coi như lag cả máy luôn . Rất thất_vọng về sản_phẩm",1,15/03/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
116,116,"Pin 4k5 nhưng không trâu màn_hình cảm_ứng khi chơi game bắn súng không được tốt ( di tâm bị nhảy một đoạn nhỏ không được mượt nên không bắn được sniper ) , loa ngoài hơi nhỏ . Vì mua máy về chủ_yếu để chơi game nên hơi thất_vọng",3,1/6/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
117,117,Cập_Nhật phần_mềm xong k thể kết_nối wifi rất_chi_là bực minh . Đọc tin thì thấy hay mà mua xong dùng k hài_lòng chút nào .,1,26/12/2019,{PERFORMANCE#Negative};{GENERAL#Negative};
118,118,"Thiết_kế máy đẹp , sang trọng.dung lượng pin khủng chơi game rất khoái luôn.Bộ nhớ tha_hồ dùng.sản phẩm rất ok",5,18/08/2018,{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{DESIGN#Positive};{GENERAL#Positive};
119,119,Hơi nhanh hết pin Chứ còn chơi game thì mượt_mà nói_chung chừ pin ra thì cũng ok,3,16/05/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
120,120,"M mới mua thấy máy_cái gì cũng tốt , chụp hình rất đẹp , nv bán hàng tại tgdd rất nhiệt_tình",5,15/02/2020,{CAMERA#Positive};{GENERAL#Positive};{SER&ACC#Positive};
121,121,Sài 6 7 thang rôi mái rât ok . Khôg một ti trục chặc j hêt . Cái tụi mà chê nây chê kia cái oppo reno 2 f nây tui đó đéo biêt sài dt . Mấy cái thang đó cho nó sài 1280 nokia là vưa . Mọi phân khúc chen mái nầy sài mượt_mà . Rất tốt . Máy sữ lý cưc ky nhanh . Ok lám,5,3/8/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
122,122,"Hàng Việt_Nam chất_lượng Cao , dùng được 1 ngày khá sướng , pin khoẻ chiết tốt các loại game Liên_Quân , FreeFire , PubgMobile , TFTMobile , TốcChiếnMobile , đáng_giá tầm tiền đó bỏ ra , nếu hỗ_trợ lên Android 10 5G thì tốt",5,15/02/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
123,123,"Mọi thứ đều rất OK , nhân_viên tư_vấn nhiệt_tình , sản_phẩm dùng tốt , chụp hình tuyệt đẹp , máy chạy mướt , pin xạc nhanh xài rất ổn",5,29/12/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
124,124,"Máy đẹp mướt nhanh nhưng k hiểu sao máy mới mua đc 3 hôm tt pin còn có 99% nữa trong khi ng khác mua máy cũ cả năm tình_trạng pin vẫn 100% , buồn !",3,7/1/2019,{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};
125,125,"Sau sử_dụng 1 thời_gian , cảm_thấy máy dùng mượt , pin khá trâu , camera thì khỏi chê luôn .",5,18/02/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{OTHERS};
126,126,"Camera 3 cái mà chụp xấu kinh_khủng , chụp xa bị mờ . Chụp bình_thường k có làm_đẹp thêm cái đen_thui . Có chế đọ chụp đêm k ẽo j cả . Ngoài_ra mọi thứ ổn",2,12/12/2019,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};
127,127,Pin 4500 mà sài chưa dk 1 ngày . Chỉ lướt fb vài tiếng . Hối_hận khi mua . Đổi thì nhân_viên cứ bảo sài thêm để ổn_định,1,9/8/2020,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
128,128,"Tôi thích cái cảm_biến mống mắt mà_lại thiếu trên một siêu phẩm , độ bảo_mật của nó tiện_lợi và an_toàn hơn quét vân tay . camera thì lồi quá cao",4,2 tuần trước,{FEATURES#Neutral};{DESIGN#Positive};
129,129,"Mới mua , máy dùng ngon pin dùng như pin 3000mHA vậy , chơi game tý là nóng máy , lướt web mượt",5,3/6/2019,{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Positive};
130,130,Chơi_Liên quân khoảng 2 Tiếng la bi out Ra phải vào game lại.k biết do lỗi gì . shop kiểm_tra VN lại,4,30/04/2020,{PERFORMANCE#Negative};
131,131,Mới mua xài dc 1 tuần máy ok .. chưa bị lỗi gì .. nghe nói xài 2 sim bắt yếu để thử . Hiện đang xài 1 sim .. máy cầm pin sạc nhanh .. chắc do mn xui lấy dc cái máy lỗi cùa nhà_sản_xuất,5,7/12/2019,{FEATURES#Neutral};{BATTERY#Positive};{OTHERS};
132,132,Trong lúc chơi game nó hay hiện cái viền xanh ngày nút thoát ko biết nó có bị lỗi gì ko_anh,1,16/05/2020,{OTHERS};
133,133,"Đành là 3690n nhưng máy sam sung a10s xài quá tệ Mới mua 1thang Máy xài chán quá màn_hình bị đơ liên tuc , màn_hình nhay lung_tung , tắt nguồn mở lại đc tý lai bị tiếp chán vô_cùng trong khi ko chơi game , trước giờ minh toàn xài sam sung nhưng chưa thấy náy nào mà tệ như máy nay uỗng tiền muốn đổi qua dòng khác xài quá",1,23/10/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
134,134,Quá ngon trong tầm giá ! Máy đẹp màn_hình sắc nét ! Nói_chung là không chê điểm nào cả !,5,3 tuần trước,{SCREEN#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
135,135,"Hết lỗi đơ màn_hình hoặc đang xem video thì đứng hình ( hình không chạy nhưng tiếng vẫn chạy ) phải tắt màn_hình mở lại , rồi lỗi phiên_bản MIUI chưa cập_nhật nên không hiển_thị hết các mục trong Thanh trạng_thái , giờ thêm lỗi camera MIMUI chức_năng không đa_dạng và nhiều tiện_ích như EMUI của Huawei",2,23/07/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
136,136,"Máy mượt , pin sạc nhanh , trâu màn_hình đẹp , ảnh đẹp ... mới mua ngày 19 ban 8 . Nói_chung máy phù_hợp với giá tiền , các bạn nên mua .",5,22/04/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
137,137,"Hiệu_suất máy sam sung không bàn tới . Máy bị các điểm trừ như sau : - Thiết_kế dở tệ : nút Volume và nút nguồn đều ở cùng bên phải , muốn chụp màn_hình thì cần 2 tay . Muốn thao_tác một tay hả , quên đi nhé . - Camera ngoài mở_rộng góc ra chả có gì thêm . Thậm_chí không có cả emeoj",3,16/06/2020,{CAMERA#Negative};{PERFORMANCE#Neutral};{DESIGN#Negative};
138,138,Qua 7 ngày trải_nghiệm . Về cơ_bản máy dùng ổn . Loa khá to . Chỉ có khả_năng bắt sóng wifi và di_động là còn hạn_chế .,5,21/06/2020,{FEATURES#Neutral};{GENERAL#Positive};{OTHERS};
139,139,"sản_phẩm sử_dụng tốt , đúng là hàng apple có khác . pin trâu , màn_hình hiển_thị sắc nét . rất hài_lòng .",5,26/08/2018,{SCREEN#Positive};{BATTERY#Positive};{GENERAL#Positive};
140,140,Sản_phẩm cực tốt . pin trâu . hàng iphone không bao_giờ rớt_giá . xài yên_tâm với hệ_điều_hành cực mượt . chơi game sướng,5,15/04/2018,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
141,141,Sài hay bị lỗi lắm các bạn ơi đưng có mua mà rồi hối_hận như minh nha máy mình phải đem đi bảo_hành 3 lần kể từ khi dai được 6 tháng nó bị lỗi,1,8/3/2020,{GENERAL#Negative};
142,142,Mua được 2 ngày.mọi thứ đều đang khá ok.pin trâu.sài mựợt.tét thêm thời_gian nửa rồi đánh_giá tiểp,4,23/03/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
143,143,"máy mới dùng 2 tháng , sạc pin xong máy nóng ran , không dùng nữa đi ngủ , sáng ra dùng được 20 phút máy lại nóng ran không hiểu nổi",2,2/3/2020,{BATTERY#Negative};{PERFORMANCE#Negative};
144,144,"Cam 64m mà quá tệ ! Ảnh bị nhoè , máy quá nóng ! Thực_sự chán luôn ! ! ! Nóng ko muốn cầm máy luôn ! Cụm camera lồi ra rất xấu !",1,11/5/2020,{CAMERA#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};
145,145,Nếu tính ra có 1 số tính_năng trênk j7 prime có mà cái này k có .. Điển_hình như chia đôi màng hình .. Máy thì hay nóng,2,23/02/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
146,146,Theo mình nó cũng có vài lỗi là chip khá yếu chụp hình cũng tạm chơi game khá lag màn_hình hd + và ko hỗ_trợ sạc nhanh đối vs vài ng thì lỗi này khá lớn những ng ko đề_cao chất_lượng thì thấy sài vẫn oke nó vẫn còn thua xa nhiều dòng khác mà nó vậy thì cũng khá là oke mình thấy có rất nhiều ng chs nhưng mình dùng vẫn khá oke và nó vẫn bán rất chạy,4,26/07/2020,{SCREEN#Neutral};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
147,147,"Mới mua 2 ngày , mua về update liền luôn , xài ngon_lành chả bị gì pin 100% xài đến còn 18% onscreen 11 tiếng đúng , tác_vụ nặng là chủ_yếu : liên_quân , lướt web fb ... pin trâu hơn cả con mi max trâu nhất mình từng xài . Chơi game mượt_mà fps ổn_định ở mức 60 , chơi liên_tục chỉ ấm lên chứ ko nóng . Đúng_ra cái đt 9s này nên bán ở mức dưới 10tr , 6tr quá xứng_đáng đồng_tiền_bát_gạo",5,23/04/2020,{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
148,148,"Máy em mua hồi thứ 7 , mọi thứ đều rất tốt chỉ vô album ảnh tải rất chậm chừng nữa phút đến một phút hơn luôn mới tải được vài tấm .",4,12/8/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
149,149,Mình mới mua đc vài ngày nhưng xài cảm_thấy rất tốt.chơi liên_quân xài 4g rất mượt ko nóng máy.còn chơi Call of Duty hơi nóng.pin trâu mà sạc nhanh,4,1/2/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
150,150,"Chưa hề thất_vọng về dòng note , note 10 + quá đỉnh , xài ok lắm nhe ae , pin trâu máy mạnh , camera thì quá xuất_sắc",5,4 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
151,151,"Dùng đươc 3 tháng , hiệu_năng xử_lý thua redmi not 8 mặc_dù đc trang_bị 6gd ram , chơi pupg cũng như liên_quân thì lag kinh_khủng , chán thật , ai chưa mua thì không nên mua , 8tr uổn phí",1,5/6/2020,{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};
152,152,đáng đồng_tiền mua rất ok xài 6tháng pin vẫn trâu tóm_lại hợp_lí cho quả màn thi ok,5,3 tuần trước,{SCREEN#Positive};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
153,153,"Mới mua hum nay cảm_thấy OK camera chụp đẹp , mượt chơi game khỏi_phải_nói cảm thích khi mua đúng",5,19/05/2019,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
154,154,Sóng yếu khi vào phòng kín . có được 1 đến2 gạch sóng mà thôi . Máy của ông anh đang sài cũng vậy luôn . Cái này nhà_sản_xuất phải xem_lại . Đừng để mất niềm tin khách_hàng là mệt ! ! !,1,12/6/2020,{FEATURES#Negative};{OTHERS};
155,155,Máy ngon nhưng chơi game rất nóng + pin tụt nhanh mặc_dù mới sử_dụng đc vài tháng,3,22/06/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};
156,156,Vào youtube khi xem bình_luận lại lướt lên không được . Còn hệ_thống bán hàng có_lẽ gần tết bận_rộn nên hơi chậm,3,15/01/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};
157,157,Mới mua hồi chìu nói_chung trong tầm giá 5tr790 thì not 8 pro k cần phải chê vào đâu đc chiến game mượt_mà chụp hình chuẩn pin trâu sạc thì nhah . Nhân_viên nhiệt_tình .. ,5,31/12/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
158,158,"Mới mua xong , theo mình đánh_giá . Dt hơi nhỏ , thao_tác bị chậm , Mặt sau mong_manh , camera trước cực mờ , có_thể gọi là trẻ_em như búp trên cành , khá mong_manh , . So với một e Motorola cùng phân khúc thì thua . Và sau tất_cả chỉ cần tỉ_lệ nội_địa cao thì thua nữa mình vẫn thấy vui khi dùng . Còn về pin thì mới mua nên chưa kiểm được nên để sau",3,15/08/2019,{CAMERA#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};{SER&ACC#Negative};
159,159,Lỗi camera pop up rùi ad ợ thụt hết rồi vẫn còn thừa vòng tua haizzz nghi_ngờ về độ bền nha .,3,23/02/2020,{CAMERA#Negative};
160,160,"Pin dung_lượng lớn nhưng nhanh hết.cảm biến vân tay_trong màng hình quá tệ , tay khô_ráo bình_thường mà mở hoài ko lên .",2,12/1/2020,{FEATURES#Negative};{BATTERY#Negative};
161,161,"Mình mua từ 28 tết đến giờ , hôm_nay 19/2 dương_lịch . Chán kinh_dị luôn . Máy lag , cảm_ứng vân tay lúc được lúc không , bàn_phím chậm thôi rồi . Load vào bộ sưu_tập ảnh phải đợi 1 lúc mới hiện hồn . Được_cái ưu_điểm pin trâu , sạc nhanh , chụp ảnh ok .",1,19/02/2020,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Negative};
162,162,"Mình mới mua 2 ngày chưa tải game nặng , cảm_thấy mượt , loa to , cam ổn , mình chạy shipper luôn bật màn_hình độ sáng tầm 20% thì 8-9-10 phút hết 1% . Nhân_viên thegioididong nhiệt_tình .",5,12/8/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
163,163,Điện_thoại mất sóng 4G liên tục.đem bảo_hành tại xiaomi báo không bị lỗi về vài tiếng là bị lại . ( có hình chụp video lưu lại rõ_ràng ) mọi người không nên mua quá thất_vọng về xiaomi.bù lại nhân_viên tại thế_giới di_động phục_vụ tốt nhiệt_tình,1,12/11/2019,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Neutral};{OTHERS};
164,164,"Vừa chuyển từ iphone qua , cảm_nhận máy nhanh , mát , rất xứng_đáng để dùng . Quá tốt trong tầm giá 6tr .",5,14/05/2020,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
165,165,"Sử_dụng hơn 3 tháng thấy máy rất tốt , dùng 2 ngày mới sạc lần , lần sạc 2-3 tiếng là đầy . Rất thích dark mode .",5,5/8/2020,{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};
166,166,"Máy sử dung tốt , camera đẹp đặc_biệt có chế_độ quay siêu chậm 960fps bắt trọn từng khoảnh_khắc !",5,29/12/2019,{CAMERA#Positive};{GENERAL#Positive};
